binary	scenario	network	path_profile	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
mvfstperf	connect	iouring	loopback	2	connections_per_second	discovery	20	2	485.788612	484.528065	490.386403	0.012059	451.052365	514.034906	1.139635	448.508992	409.906835	insufficient_order_stat_support	0.054569	1.012091	0.000000	-0.399395	0	converged	
mvfstperf	connect	iouring	loopback	2	connections_per_second	combined	20	2	485.788612	484.528065	490.386403	0.012059	451.052365	514.034906	1.139635	448.508992	409.906835	insufficient_order_stat_support	0.054569	1.012091	0.000000	-0.399395	0	converged	
mvfstperf	connect	iouring	loopback	3	connections_per_second	discovery	20	2	614.868934	610.151413	626.309843	0.026279	586.004154	648.260085	1.106238	572.162670	546.940095	insufficient_order_stat_support	0.043478	1.026483	0.000000	-0.351277	0	converged	
mvfstperf	connect	iouring	loopback	3	connections_per_second	combined	20	2	614.868934	610.151413	626.309843	0.026279	586.004154	648.260085	1.106238	572.162670	546.940095	insufficient_order_stat_support	0.043478	1.026483	0.000000	-0.351277	0	converged	
mvfstperf	connect	iouring	loopback	4	connections_per_second	discovery	20	2	711.847900	705.028393	747.715659	0.059967	681.224185	791.321965	1.161618	673.599582	661.081361	insufficient_order_stat_support	0.050387	1.060547	0.000000	0.109848	0	converged	p50_ci_width_0.0600_gt_0.0500;p80_p20_1.1616_gt_1.1500
mvfstperf	connect	iouring	loopback	4	connections_per_second	combined	20	2	711.847900	705.028393	747.715659	0.059967	681.224185	791.321965	1.161618	673.599582	661.081361	insufficient_order_stat_support	0.050387	1.060547	0.000000	0.109848	0	converged	p50_ci_width_0.0600_gt_0.0500;p80_p20_1.1616_gt_1.1500
mvfstperf	connect	iouring	loopback	5	connections_per_second	discovery	20	2	800.353353	789.132114	809.417751	0.025346	741.357112	827.556900	1.116273	733.084376	712.977192	insufficient_order_stat_support	0.034102	1.025706	0.000000	0.211312	0	converged	
mvfstperf	connect	iouring	loopback	5	connections_per_second	combined	20	2	800.353353	789.132114	809.417751	0.025346	741.357112	827.556900	1.116273	733.084376	712.977192	insufficient_order_stat_support	0.034102	1.025706	0.000000	0.211312	0	converged	
mvfstperf	connect	iouring	loopback	6	connections_per_second	discovery	20	2	839.253156	805.424876	855.452110	0.059609	772.848332	873.769924	1.130584	736.543080	698.467596	insufficient_order_stat_support	0.049953	1.062113	0.000000	-0.099596	0	converged	p50_ci_width_0.0596_gt_0.0500
mvfstperf	connect	iouring	loopback	6	connections_per_second	combined	20	2	839.253156	805.424876	855.452110	0.059609	772.848332	873.769924	1.130584	736.543080	698.467596	insufficient_order_stat_support	0.049953	1.062113	0.000000	-0.099596	0	converged	p50_ci_width_0.0596_gt_0.0500
mvfstperf	connect	iouring	loopback	7	connections_per_second	discovery	20	2	829.426015	826.995777	834.992145	0.009641	815.233345	865.405684	1.061544	796.593338	767.325138	insufficient_order_stat_support	0.017587	1.009669	0.000000	-0.113188	0	converged	
mvfstperf	connect	iouring	loopback	7	connections_per_second	combined	20	2	829.426015	826.995777	834.992145	0.009641	815.233345	865.405684	1.061544	796.593338	767.325138	insufficient_order_stat_support	0.017587	1.009669	0.000000	-0.113188	0	converged	
mvfstperf	connect	syscall	loopback	1	connections_per_second	discovery	20	2	293.433376	293.433376	294.615849	0.004030	279.228040	312.974096	1.120855	274.029642	254.855999	insufficient_order_stat_support	0.053356	1.004030	0.000000	0.391763	0	converged	
mvfstperf	connect	syscall	loopback	1	connections_per_second	combined	20	2	293.433376	293.433376	294.615849	0.004030	279.228040	312.974096	1.120855	274.029642	254.855999	insufficient_order_stat_support	0.053356	1.004030	0.000000	0.391763	0	converged	
mvfstperf	connect	syscall	loopback	2	connections_per_second	discovery	20	2	460.282025	458.004238	479.668292	0.047067	444.672003	511.112841	1.149415	436.672749	425.986144	insufficient_order_stat_support	0.043229	1.047301	0.000000	0.073831	0	converged	
mvfstperf	connect	syscall	loopback	2	connections_per_second	combined	20	2	460.282025	458.004238	479.668292	0.047067	444.672003	511.112841	1.149415	436.672749	425.986144	insufficient_order_stat_support	0.043229	1.047301	0.000000	0.073831	0	converged	
mvfstperf	connect	syscall	loopback	3	connections_per_second	discovery	20	2	574.628580	570.971898	576.865898	0.010257	547.684689	599.837764	1.095225	524.689272	500.744530	insufficient_order_stat_support	0.032142	1.010323	0.000000	-0.313636	0	converged	
