binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	curve_role	phase	samples	blocks	p50	p90	p99	p99_status	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	convergence_status	reason
mvfstperf	upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	13	pre_saturation	discovery	20	2	6.449967	6.396660	6.375022	insufficient_order_stat_support	6.444218	6.462798	0.002881	6.404700	6.479701	1.011710	converged	
mvfstperf	upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	13	pre_saturation	combined	20	2	6.449967	6.396660	6.375022	insufficient_order_stat_support	6.444218	6.462798	0.002881	6.404700	6.479701	1.011710	converged	
mvfstperf	upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	14	selected_saturation	discovery	20	2	6.553247	6.165144	6.078413	insufficient_order_stat_support	6.553247	6.579560	0.004015	6.294176	6.732115	1.069579	converged	
mvfstperf	upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	14	selected_saturation	combined	20	2	6.553247	6.165144	6.078413	insufficient_order_stat_support	6.553247	6.579560	0.004015	6.294176	6.732115	1.069579	converged	
mvfstperf	upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	15	plateau_sentinel+post_selected	discovery	20	2	6.070493	6.019544	5.989873	insufficient_order_stat_support	6.067293	6.174267	0.017622	6.045848	6.329867	1.046978	converged	
mvfstperf	upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	15	plateau_sentinel+post_selected	combined	20	2	6.070493	6.019544	5.989873	insufficient_order_stat_support	6.067293	6.174267	0.017622	6.045848	6.329867	1.046978	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	1	baseline_1c1s+pre_saturation	discovery	20	2	3.539732	3.221786	3.138672	insufficient_order_stat_support	3.539732	3.654559	0.032439	3.267309	4.027487	1.232662	converged	p50_ci_width_0.0324_gt_0.0300;p80_p20_1.2327_gt_1.1500
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	1	baseline_1c1s+pre_saturation	combined	20	2	3.539732	3.221786	3.138672	insufficient_order_stat_support	3.539732	3.654559	0.032439	3.267309	4.027487	1.232662	converged	p50_ci_width_0.0324_gt_0.0300;p80_p20_1.2327_gt_1.1500
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	2	pre_saturation	discovery	20	2	3.630877	3.459598	3.357655	insufficient_order_stat_support	3.615358	3.724102	0.029950	3.550214	3.742609	1.054192	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	2	pre_saturation	combined	20	2	3.630877	3.459598	3.357655	insufficient_order_stat_support	3.615358	3.724102	0.029950	3.550214	3.742609	1.054192	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	3	pre_saturation	discovery	20	2	4.649121	4.303393	4.242806	insufficient_order_stat_support	4.631057	4.678755	0.010259	4.401564	4.813608	1.093613	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	3	pre_saturation	combined	20	2	4.649121	4.303393	4.242806	insufficient_order_stat_support	4.631057	4.678755	0.010259	4.401564	4.813608	1.093613	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	4	pre_saturation	discovery	20	2	4.909304	4.686045	4.587285	insufficient_order_stat_support	4.864914	4.966481	0.020689	4.790959	5.002007	1.044051	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	4	pre_saturation	combined	20	2	4.909304	4.686045	4.587285	insufficient_order_stat_support	4.864914	4.966481	0.020689	4.790959	5.002007	1.044051	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	5	pre_saturation	discovery	20	2	5.127269	4.976593	4.908555	insufficient_order_stat_support	5.100001	5.150591	0.009867	5.038613	5.254643	1.042875	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	5	pre_saturation	combined	20	2	5.127269	4.976593	4.908555	insufficient_order_stat_support	5.100001	5.150591	0.009867	5.038613	5.254643	1.042875	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	6	pre_saturation	discovery	20	2	5.220589	5.080122	4.934055	insufficient_order_stat_support	5.208683	5.225577	0.003236	5.122883	5.300733	1.034717	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	6	pre_saturation	combined	20	2	5.220589	5.080122	4.934055	insufficient_order_stat_support	5.208683	5.225577	0.003236	5.122883	5.300733	1.034717	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	7	pre_saturation	discovery	20	2	5.313015	5.238576	5.133415	insufficient_order_stat_support	5.296040	5.341272	0.008513	5.256965	5.405614	1.028277	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	7	pre_saturation	combined	20	2	5.313015	5.238576	5.133415	insufficient_order_stat_support	5.296040	5.341272	0.008513	5.256965	5.405614	1.028277	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	8	pre_saturation	discovery	20	2	5.567407	5.393106	5.278802	insufficient_order_stat_support	5.520530	5.642188	0.021852	5.482306	5.663643	1.033077	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	8	pre_saturation	combined	20	2	5.567407	5.393106	5.278802	insufficient_order_stat_support	5.520530	5.642188	0.021852	5.482306	5.663643	1.033077	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	9	pre_saturation	discovery	20	2	5.762868	5.615853	5.538345	insufficient_order_stat_support	5.740881	5.769388	0.004947	5.689776	5.806876	1.020581	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	9	pre_saturation	combined	20	2	5.762868	5.615853	5.538345	insufficient_order_stat_support	5.740881	5.769388	0.004947	5.689776	5.806876	1.020581	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	10	pre_saturation	discovery	20	2	5.917447	5.807326	5.767780	insufficient_order_stat_support	5.857575	5.930297	0.012290	5.844174	5.996093	1.025995	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	10	pre_saturation	combined	20	2	5.917447	5.807326	5.767780	insufficient_order_stat_support	5.857575	5.930297	0.012290	5.844174	5.996093	1.025995	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	11	pre_saturation	discovery	20	2	6.123493	5.959697	5.929832	insufficient_order_stat_support	6.006125	6.174824	0.027549	5.993744	6.179810	1.031043	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	11	pre_saturation	combined	20	2	6.123493	5.959697	5.929832	insufficient_order_stat_support	6.006125	6.174824	0.027549	5.993744	6.179810	1.031043	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	12	pre_saturation	discovery	20	2	6.362085	6.266283	6.235194	insufficient_order_stat_support	6.350242	6.374473	0.003809	6.282640	6.411077	1.020443	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	12	pre_saturation	combined	20	2	6.362085	6.266283	6.235194	insufficient_order_stat_support	6.350242	6.374473	0.003809	6.282640	6.411077	1.020443	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	13	pre_saturation	discovery	20	2	6.601991	6.554552	6.548101	insufficient_order_stat_support	6.593732	6.614367	0.003126	6.572402	6.625565	1.008089	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	13	pre_saturation	combined	20	2	6.601991	6.554552	6.548101	insufficient_order_stat_support	6.593732	6.614367	0.003126	6.572402	6.625565	1.008089	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	14	pre_saturation	discovery	20	2	6.865842	6.834581	6.830608	insufficient_order_stat_support	6.863255	6.869221	0.000869	6.849620	6.891184	1.006068	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	14	pre_saturation	combined	20	2	6.865842	6.834581	6.830608	insufficient_order_stat_support	6.863255	6.869221	0.000869	6.849620	6.891184	1.006068	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	15	selected_saturation+plateau_sentinel	discovery	20	2	6.907475	6.779074	6.669717	insufficient_order_stat_support	6.848911	6.934416	0.012379	6.822664	6.962596	1.020510	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	15	selected_saturation+plateau_sentinel	combined	20	2	6.907475	6.779074	6.669717	insufficient_order_stat_support	6.848911	6.934416	0.012379	6.822664	6.962596	1.020510	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	discovery	20	2	431.440529	355.747149	302.190454	insufficient_order_stat_support	426.752022	432.243704	0.012729	395.020178	465.202006	1.177666	converged	p80_p20_1.1777_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	combined	20	2	431.440529	355.747149	302.190454	insufficient_order_stat_support	426.752022	432.243704	0.012729	395.020178	465.202006	1.177666	converged	p80_p20_1.1777_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	discovery	20	2	529.010406	477.181124	392.691416	insufficient_order_stat_support	526.299022	535.967680	0.018277	493.724645	564.256930	1.142858	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	combined	20	2	529.010406	477.181124	392.691416	insufficient_order_stat_support	526.299022	535.967680	0.018277	493.724645	564.256930	1.142858	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	discovery	20	2	575.292980	549.784133	538.014465	insufficient_order_stat_support	569.631239	580.476962	0.018853	556.825719	610.392811	1.096201	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	combined	20	2	575.292980	549.784133	538.014465	insufficient_order_stat_support	569.631239	580.476962	0.018853	556.825719	610.392811	1.096201	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	discovery	20	2	699.065112	643.811953	626.844371	insufficient_order_stat_support	662.586114	710.374529	0.068360	657.949687	747.805023	1.136569	converged	p50_ci_width_0.0684_gt_0.0500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	combined	20	2	699.065112	643.811953	626.844371	insufficient_order_stat_support	662.586114	710.374529	0.068360	657.949687	747.805023	1.136569	converged	p50_ci_width_0.0684_gt_0.0500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	selected_saturation	discovery	20	2	783.894290	653.729370	322.840265	insufficient_order_stat_support	740.316243	806.721268	0.084712	693.705915	822.789039	1.186078	converged	p50_ci_width_0.0847_gt_0.0500;p80_p20_1.1861_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	selected_saturation	combined	20	2	783.894290	653.729370	322.840265	insufficient_order_stat_support	740.316243	806.721268	0.084712	693.705915	822.789039	1.186078	converged	p50_ci_width_0.0847_gt_0.0500;p80_p20_1.1861_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	plateau_sentinel+post_selected	discovery	20	2	767.211264	711.622575	706.330583	insufficient_order_stat_support	758.578249	769.237557	0.013894	718.382688	804.586213	1.119997	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	plateau_sentinel+post_selected	combined	20	2	767.211264	711.622575	706.330583	insufficient_order_stat_support	758.578249	769.237557	0.013894	718.382688	804.586213	1.119997	converged	
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	discovery	20	2	397.407583	374.861156	321.244802	insufficient_order_stat_support	394.966150	400.835978	0.014770	382.262358	411.706428	1.077026	converged	
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	combined	20	2	397.407583	374.861156	321.244802	insufficient_order_stat_support	394.966150	400.835978	0.014770	382.262358	411.706428	1.077026	converged	
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	discovery	20	2	522.137657	478.777080	443.959877	insufficient_order_stat_support	506.634984	542.769828	0.069206	491.141405	550.126810	1.120099	converged	p50_ci_width_0.0692_gt_0.0500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	combined	20	2	522.137657	478.777080	443.959877	insufficient_order_stat_support	506.634984	542.769828	0.069206	491.141405	550.126810	1.120099	converged	p50_ci_width_0.0692_gt_0.0500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	discovery	20	2	572.712855	534.287813	493.423365	insufficient_order_stat_support	563.639629	598.579002	0.061007	545.483052	622.817878	1.141773	converged	p50_ci_width_0.0610_gt_0.0500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	combined	20	2	572.712855	534.287813	493.423365	insufficient_order_stat_support	563.639629	598.579002	0.061007	545.483052	622.817878	1.141773	converged	p50_ci_width_0.0610_gt_0.0500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	discovery	20	2	655.911768	576.808025	478.859359	insufficient_order_stat_support	638.106385	656.157853	0.027521	604.142357	721.235217	1.193817	converged	p80_p20_1.1938_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	combined	20	2	655.911768	576.808025	478.859359	insufficient_order_stat_support	638.106385	656.157853	0.027521	604.142357	721.235217	1.193817	converged	p80_p20_1.1938_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	pre_saturation	discovery	20	2	725.023272	694.149068	633.893275	insufficient_order_stat_support	719.956137	747.974677	0.038645	701.114382	798.416128	1.138782	converged	
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	pre_saturation	combined	20	2	725.023272	694.149068	633.893275	insufficient_order_stat_support	719.956137	747.974677	0.038645	701.114382	798.416128	1.138782	converged	
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	pre_saturation	discovery	20	2	771.849691	694.343387	667.233254	insufficient_order_stat_support	768.490802	777.833839	0.012105	724.883745	888.880773	1.226239	converged	p80_p20_1.2262_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	pre_saturation	combined	20	2	771.849691	694.343387	667.233254	insufficient_order_stat_support	768.490802	777.833839	0.012105	724.883745	888.880773	1.226239	converged	p80_p20_1.2262_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	pre_saturation	discovery	20	2	779.784494	695.084875	401.239810	insufficient_order_stat_support	752.215494	907.472639	0.199103	742.473447	920.300969	1.239507	converged	p50_ci_width_0.1991_gt_0.0500;p80_p20_1.2395_gt_1.1500;block_median_ratio_1.2064_gt_1.1000
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	pre_saturation	combined	20	2	779.784494	695.084875	401.239810	insufficient_order_stat_support	752.215494	907.472639	0.199103	742.473447	920.300969	1.239507	converged	p50_ci_width_0.1991_gt_0.0500;p80_p20_1.2395_gt_1.1500;block_median_ratio_1.2064_gt_1.1000
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	8	pre_saturation	discovery	20	2	900.401686	791.714009	735.661272	insufficient_order_stat_support	815.712155	943.603760	0.142038	802.381685	950.651893	1.184788	converged	p50_ci_width_0.1420_gt_0.0500;p80_p20_1.1848_gt_1.1500;block_median_ratio_1.1568_gt_1.1000
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	8	pre_saturation	combined	20	2	900.401686	791.714009	735.661272	insufficient_order_stat_support	815.712155	943.603760	0.142038	802.381685	950.651893	1.184788	converged	p50_ci_width_0.1420_gt_0.0500;p80_p20_1.1848_gt_1.1500;block_median_ratio_1.1568_gt_1.1000
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	9	pre_saturation	discovery	20	2	927.254486	777.321149	761.184678	insufficient_order_stat_support	911.016634	950.239841	0.042300	807.507821	1005.659373	1.245387	converged	p80_p20_1.2454_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	9	pre_saturation	combined	20	2	927.254486	777.321149	761.184678	insufficient_order_stat_support	911.016634	950.239841	0.042300	807.507821	1005.659373	1.245387	converged	p80_p20_1.2454_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	10	pre_saturation	discovery	20	2	1000.852545	945.692896	881.956020	insufficient_order_stat_support	991.617512	1048.004818	0.056339	952.116823	1056.562487	1.109698	converged	p50_ci_width_0.0563_gt_0.0500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	10	pre_saturation	combined	20	2	1000.852545	945.692896	881.956020	insufficient_order_stat_support	991.617512	1048.004818	0.056339	952.116823	1056.562487	1.109698	converged	p50_ci_width_0.0563_gt_0.0500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	11	selected_saturation+plateau_sentinel	discovery	20	2	1010.345591	905.416988	776.517294	insufficient_order_stat_support	993.743563	1060.714900	0.066286	943.681329	1079.399225	1.143818	converged	p50_ci_width_0.0663_gt_0.0500
