publication_id	round	block_id	sample_id	binary	library	scenario	network	path_profile	client_threads	server_connections	adapter_features	metric	value	phase	status	reason	started_utc	ended_utc	duration_sec	run_order	random_seed	out_dir	client_log	server_log	git_commit	env_hash	machine_hash	datagram_sent	datagram_received	datagram_lost	datagram_delivery_ratio	udp_packets_sent	udp_packets_received	udp_send_syscalls	udp_recv_polls	datagrams_per_udp_packet
adaptive-20260525T213948Z-3320776	0	r000b00001t1	r000b00001t1:lsperf-connect-iouring-loopback-r000b00001t1-1.client	lsperf	lsquic	connect	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	connections_per_second	1561.545993000	calibration	ok		2026-05-25T21:39:49Z	2026-05-25T21:39:50Z	1.069494	2	3320777	.run/full-matrix-20260525T213948Z/blocks/r000b00001t1-lsperf-connect-iouring-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00001t1-lsperf-connect-iouring-loopback/lsperf-connect-iouring-loopback-r000b00001t1-1.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00001t1-lsperf-connect-iouring-loopback/lsperf-connect-iouring-loopback-r000b00001t1-1.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260525T213948Z-3320776	0	r000b00001t1	r000b00001t1:lsperf-connect-iouring-loopback-r000b00001t1-2.client	lsperf	lsquic	connect	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	connections_per_second	1691.683851000	calibration	ok		2026-05-25T21:39:50Z	2026-05-25T21:39:51Z	1.070312	3	3320777	.run/full-matrix-20260525T213948Z/blocks/r000b00001t1-lsperf-connect-iouring-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00001t1-lsperf-connect-iouring-loopback/lsperf-connect-iouring-loopback-r000b00001t1-2.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00001t1-lsperf-connect-iouring-loopback/lsperf-connect-iouring-loopback-r000b00001t1-2.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260525T213948Z-3320776	0	r000b00002t1	r000b00002t1:lsperf-connect-syscall-loopback-r000b00002t1-1.client	lsperf	lsquic	connect	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	connections_per_second	1441.979781000	calibration	ok		2026-05-25T21:39:53Z	2026-05-25T21:39:54Z	1.067251	2	3320778	.run/full-matrix-20260525T213948Z/blocks/r000b00002t1-lsperf-connect-syscall-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00002t1-lsperf-connect-syscall-loopback/lsperf-connect-syscall-loopback-r000b00002t1-1.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00002t1-lsperf-connect-syscall-loopback/lsperf-connect-syscall-loopback-r000b00002t1-1.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260525T213948Z-3320776	0	r000b00002t1	r000b00002t1:lsperf-connect-syscall-loopback-r000b00002t1-2.client	lsperf	lsquic	connect	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	connections_per_second	1457.725948000	calibration	ok		2026-05-25T21:39:54Z	2026-05-25T21:39:55Z	1.067364	3	3320778	.run/full-matrix-20260525T213948Z/blocks/r000b00002t1-lsperf-connect-syscall-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00002t1-lsperf-connect-syscall-loopback/lsperf-connect-syscall-loopback-r000b00002t1-2.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00002t1-lsperf-connect-syscall-loopback/lsperf-connect-syscall-loopback-r000b00002t1-2.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260525T213948Z-3320776	0	r000b00003t1	r000b00003t1:lsperf-download-iouring-loopback-r000b00003t1-1.client	lsperf	lsquic	download	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	9.738268000	calibration	ok		2026-05-25T21:39:56Z	2026-05-25T21:39:58Z	1.086030	2	3320779	.run/full-matrix-20260525T213948Z/blocks/r000b00003t1-lsperf-download-iouring-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00003t1-lsperf-download-iouring-loopback/lsperf-download-iouring-loopback-r000b00003t1-1.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00003t1-lsperf-download-iouring-loopback/lsperf-download-iouring-loopback-r000b00003t1-1.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260525T213948Z-3320776	0	r000b00003t1	r000b00003t1:lsperf-download-iouring-loopback-r000b00003t1-2.client	lsperf	lsquic	download	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	9.885467000	calibration	ok		2026-05-25T21:39:58Z	2026-05-25T21:39:59Z	1.082546	3	3320779	.run/full-matrix-20260525T213948Z/blocks/r000b00003t1-lsperf-download-iouring-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00003t1-lsperf-download-iouring-loopback/lsperf-download-iouring-loopback-r000b00003t1-2.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00003t1-lsperf-download-iouring-loopback/lsperf-download-iouring-loopback-r000b00003t1-2.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260525T213948Z-3320776	0	r000b00005t1	r000b00005t1:lsperf-download-syscall-loopback-r000b00005t1-1.client	lsperf	lsquic	download	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	11.862578000	calibration	ok		2026-05-25T21:40:04Z	2026-05-25T21:40:05Z	1.080110	2	3320781	.run/full-matrix-20260525T213948Z/blocks/r000b00005t1-lsperf-download-syscall-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00005t1-lsperf-download-syscall-loopback/lsperf-download-syscall-loopback-r000b00005t1-1.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00005t1-lsperf-download-syscall-loopback/lsperf-download-syscall-loopback-r000b00005t1-1.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260525T213948Z-3320776	0	r000b00005t1	r000b00005t1:lsperf-download-syscall-loopback-r000b00005t1-2.client	lsperf	lsquic	download	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	9.784768000	calibration	ok		2026-05-25T21:40:05Z	2026-05-25T21:40:06Z	1.081499	3	3320781	.run/full-matrix-20260525T213948Z/blocks/r000b00005t1-lsperf-download-syscall-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00005t1-lsperf-download-syscall-loopback/lsperf-download-syscall-loopback-r000b00005t1-2.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00005t1-lsperf-download-syscall-loopback/lsperf-download-syscall-loopback-r000b00005t1-2.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260525T213948Z-3320776	0	r000b00007t1	r000b00007t1:lsperf-upload-iouring-loopback-r000b00007t1-1.client	lsperf	lsquic	upload	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	8.512187000	calibration	ok		2026-05-25T21:40:12Z	2026-05-25T21:40:13Z	1.090736	2	3320783	.run/full-matrix-20260525T213948Z/blocks/r000b00007t1-lsperf-upload-iouring-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00007t1-lsperf-upload-iouring-loopback/lsperf-upload-iouring-loopback-r000b00007t1-1.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00007t1-lsperf-upload-iouring-loopback/lsperf-upload-iouring-loopback-r000b00007t1-1.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260525T213948Z-3320776	0	r000b00007t1	r000b00007t1:lsperf-upload-iouring-loopback-r000b00007t1-2.client	lsperf	lsquic	upload	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	7.756888000	calibration	ok		2026-05-25T21:40:13Z	2026-05-25T21:40:14Z	1.089418	3	3320783	.run/full-matrix-20260525T213948Z/blocks/r000b00007t1-lsperf-upload-iouring-loopback	.run/full-matrix-20260525T213948Z/blocks/r000b00007t1-lsperf-upload-iouring-loopback/lsperf-upload-iouring-loopback-r000b00007t1-2.client.log	.run/full-matrix-20260525T213948Z/blocks/r000b00007t1-lsperf-upload-iouring-loopback/lsperf-upload-iouring-loopback-r000b00007t1-2.server.log	e36ee55131379fbfd419fbb584e7cadff6502b8d	cb4cd4abe20650f8	81f09a2baab49e36	0	0	0	0.000000000	0	0	0	0	0.000000000
