publication_id	round	block_id	sample_id	binary	library	scenario	network	path_profile	client_threads	server_connections	adapter_features	metric	value	phase	status	reason	started_utc	ended_utc	duration_sec	run_order	random_seed	out_dir	client_log	server_log	git_commit	env_hash	machine_hash	datagram_sent	datagram_received	datagram_lost	datagram_delivery_ratio	udp_packets_sent	udp_packets_received	udp_send_syscalls	udp_recv_polls	datagrams_per_udp_packet
adaptive-20260527T052921Z-440980	0	r000b00001t1	r000b00001t1:lsperf-bidi-iouring-loopback-r000b00001t1-1.client	lsperf	lsquic	bidi	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	2.054532000	calibration	ok		2026-05-27T05:29:22Z	2026-05-27T05:29:23Z	0.203066	2	440981	.run/full-matrix-20260527T052921Z/blocks/r000b00001t1-lsperf-bidi-iouring-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00001t1-lsperf-bidi-iouring-loopback/lsperf-bidi-iouring-loopback-r000b00001t1-1.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00001t1-lsperf-bidi-iouring-loopback/lsperf-bidi-iouring-loopback-r000b00001t1-1.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260527T052921Z-440980	0	r000b00001t1	r000b00001t1:lsperf-bidi-iouring-loopback-r000b00001t1-2.client	lsperf	lsquic	bidi	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	2.079920000	calibration	ok		2026-05-27T05:29:23Z	2026-05-27T05:29:23Z	0.199464	3	440981	.run/full-matrix-20260527T052921Z/blocks/r000b00001t1-lsperf-bidi-iouring-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00001t1-lsperf-bidi-iouring-loopback/lsperf-bidi-iouring-loopback-r000b00001t1-2.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00001t1-lsperf-bidi-iouring-loopback/lsperf-bidi-iouring-loopback-r000b00001t1-2.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260527T052921Z-440980	0	r000b00003t1	r000b00003t1:lsperf-bidi-syscall-loopback-r000b00003t1-1.client	lsperf	lsquic	bidi	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	11.787004000	calibration	ok		2026-05-27T05:29:27Z	2026-05-27T05:29:28Z	1.093375	2	440983	.run/full-matrix-20260527T052921Z/blocks/r000b00003t1-lsperf-bidi-syscall-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00003t1-lsperf-bidi-syscall-loopback/lsperf-bidi-syscall-loopback-r000b00003t1-1.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00003t1-lsperf-bidi-syscall-loopback/lsperf-bidi-syscall-loopback-r000b00003t1-1.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260527T052921Z-440980	0	r000b00003t1	r000b00003t1:lsperf-bidi-syscall-loopback-r000b00003t1-2.client	lsperf	lsquic	bidi	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	10.977883000	calibration	ok		2026-05-27T05:29:28Z	2026-05-27T05:29:29Z	1.091351	3	440983	.run/full-matrix-20260527T052921Z/blocks/r000b00003t1-lsperf-bidi-syscall-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00003t1-lsperf-bidi-syscall-loopback/lsperf-bidi-syscall-loopback-r000b00003t1-2.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00003t1-lsperf-bidi-syscall-loopback/lsperf-bidi-syscall-loopback-r000b00003t1-2.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260527T052921Z-440980	0	r000b00005t1	r000b00005t1:lsperf-connect-iouring-loopback-r000b00005t1-1.client	lsperf	lsquic	connect	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	connections_per_second	1656.627504000	calibration	ok		2026-05-27T05:29:34Z	2026-05-27T05:29:35Z	1.069751	2	440985	.run/full-matrix-20260527T052921Z/blocks/r000b00005t1-lsperf-connect-iouring-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00005t1-lsperf-connect-iouring-loopback/lsperf-connect-iouring-loopback-r000b00005t1-1.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00005t1-lsperf-connect-iouring-loopback/lsperf-connect-iouring-loopback-r000b00005t1-1.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260527T052921Z-440980	0	r000b00005t1	r000b00005t1:lsperf-connect-iouring-loopback-r000b00005t1-2.client	lsperf	lsquic	connect	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	connections_per_second	1582.959755000	calibration	ok		2026-05-27T05:29:35Z	2026-05-27T05:29:36Z	1.067683	3	440985	.run/full-matrix-20260527T052921Z/blocks/r000b00005t1-lsperf-connect-iouring-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00005t1-lsperf-connect-iouring-loopback/lsperf-connect-iouring-loopback-r000b00005t1-2.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00005t1-lsperf-connect-iouring-loopback/lsperf-connect-iouring-loopback-r000b00005t1-2.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260527T052921Z-440980	0	r000b00006t1	r000b00006t1:lsperf-connect-syscall-loopback-r000b00006t1-1.client	lsperf	lsquic	connect	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	connections_per_second	1364.630683000	calibration	ok		2026-05-27T05:29:38Z	2026-05-27T05:29:39Z	1.068716	2	440986	.run/full-matrix-20260527T052921Z/blocks/r000b00006t1-lsperf-connect-syscall-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00006t1-lsperf-connect-syscall-loopback/lsperf-connect-syscall-loopback-r000b00006t1-1.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00006t1-lsperf-connect-syscall-loopback/lsperf-connect-syscall-loopback-r000b00006t1-1.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260527T052921Z-440980	0	r000b00006t1	r000b00006t1:lsperf-connect-syscall-loopback-r000b00006t1-2.client	lsperf	lsquic	connect	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	connections_per_second	1551.089796000	calibration	ok		2026-05-27T05:29:39Z	2026-05-27T05:29:40Z	1.066109	3	440986	.run/full-matrix-20260527T052921Z/blocks/r000b00006t1-lsperf-connect-syscall-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00006t1-lsperf-connect-syscall-loopback/lsperf-connect-syscall-loopback-r000b00006t1-2.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00006t1-lsperf-connect-syscall-loopback/lsperf-connect-syscall-loopback-r000b00006t1-2.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	0	0	0	0.000000000	0	0	0	0	0.000000000
adaptive-20260527T052921Z-440980	0	r000b00007t1	r000b00007t1:lsperf-datagram-iouring-loopback-r000b00007t1-1.client	lsperf	lsquic	datagram	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	datagrams_per_second	882103.126814000	calibration	ok		2026-05-27T05:29:42Z	2026-05-27T05:29:43Z	1.072474	2	440987	.run/full-matrix-20260527T052921Z/blocks/r000b00007t1-lsperf-datagram-iouring-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00007t1-lsperf-datagram-iouring-loopback/lsperf-datagram-iouring-loopback-r000b00007t1-1.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00007t1-lsperf-datagram-iouring-loopback/lsperf-datagram-iouring-loopback-r000b00007t1-1.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	1024	1024	0	1.000000000	76	51	26	47	20.078431373
adaptive-20260527T052921Z-440980	0	r000b00007t1	r000b00007t1:lsperf-datagram-iouring-loopback-r000b00007t1-2.client	lsperf	lsquic	datagram	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	datagrams_per_second	850953.500045000	calibration	ok		2026-05-27T05:29:43Z	2026-05-27T05:29:44Z	1.070964	3	440987	.run/full-matrix-20260527T052921Z/blocks/r000b00007t1-lsperf-datagram-iouring-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00007t1-lsperf-datagram-iouring-loopback/lsperf-datagram-iouring-loopback-r000b00007t1-2.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00007t1-lsperf-datagram-iouring-loopback/lsperf-datagram-iouring-loopback-r000b00007t1-2.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	1024	1024	0	1.000000000	76	51	26	48	20.078431373
adaptive-20260527T052921Z-440980	0	r000b00009t1	r000b00009t1:lsperf-datagram-syscall-loopback-r000b00009t1-1.client	lsperf	lsquic	datagram	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	datagrams_per_second	922343.039553000	calibration	ok		2026-05-27T05:29:49Z	2026-05-27T05:29:50Z	1.068638	2	440989	.run/full-matrix-20260527T052921Z/blocks/r000b00009t1-lsperf-datagram-syscall-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00009t1-lsperf-datagram-syscall-loopback/lsperf-datagram-syscall-loopback-r000b00009t1-1.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00009t1-lsperf-datagram-syscall-loopback/lsperf-datagram-syscall-loopback-r000b00009t1-1.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	1024	1024	0	1.000000000	75	51	36	46	20.078431373
adaptive-20260527T052921Z-440980	0	r000b00009t1	r000b00009t1:lsperf-datagram-syscall-loopback-r000b00009t1-2.client	lsperf	lsquic	datagram	syscall	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	datagrams_per_second	903548.014224000	calibration	ok		2026-05-27T05:29:50Z	2026-05-27T05:29:51Z	1.066323	3	440989	.run/full-matrix-20260527T052921Z/blocks/r000b00009t1-lsperf-datagram-syscall-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00009t1-lsperf-datagram-syscall-loopback/lsperf-datagram-syscall-loopback-r000b00009t1-2.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00009t1-lsperf-datagram-syscall-loopback/lsperf-datagram-syscall-loopback-r000b00009t1-2.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	1024	1024	0	1.000000000	75	51	34	44	20.078431373
adaptive-20260527T052921Z-440980	0	r000b00011t1	r000b00011t1:lsperf-download-iouring-loopback-r000b00011t1-1.client	lsperf	lsquic	download	iouring	loopback	1	1	cc=cubic|pacing=on|spin=on|ql_bits=2|ecn=off|pmtud=off|send_batch=50|udp_gso=common_cpp|udp_gro=on	throughput_gbps	9.524920000	calibration	ok		2026-05-27T05:29:56Z	2026-05-27T05:29:57Z	1.088185	2	440991	.run/full-matrix-20260527T052921Z/blocks/r000b00011t1-lsperf-download-iouring-loopback	.run/full-matrix-20260527T052921Z/blocks/r000b00011t1-lsperf-download-iouring-loopback/lsperf-download-iouring-loopback-r000b00011t1-1.client.log	.run/full-matrix-20260527T052921Z/blocks/r000b00011t1-lsperf-download-iouring-loopback/lsperf-download-iouring-loopback-r000b00011t1-1.server.log	10fffc0b43b84d2200776b221733a2b1a8770219	909926189fffe991	301956e63e689024	0	0	0	0.000000000	0	0	0	0	0.000000000
