binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	curve_role	phase	samples	blocks	p50	p90	p99	p99_status	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	convergence_status	reason
mvfstperf	bidi	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	7	selected_saturation+plateau_sentinel	discovery	20	2	6.874085	6.781643	6.760512	insufficient_order_stat_support	6.859566	6.909617	0.007281	6.800230	6.992496	1.028274	converged	
mvfstperf	bidi	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	7	selected_saturation+plateau_sentinel	combined	20	2	6.874085	6.781643	6.760512	insufficient_order_stat_support	6.859566	6.909617	0.007281	6.800230	6.992496	1.028274	converged	
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	1	baseline_1c1s+pre_saturation	discovery	20	2	4.579510	4.387494	4.226049	insufficient_order_stat_support	4.462114	4.663624	0.044003	4.407618	4.764035	1.080864	converged	p50_ci_width_0.0440_gt_0.0300
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	1	baseline_1c1s+pre_saturation	combined	20	2	4.579510	4.387494	4.226049	insufficient_order_stat_support	4.462114	4.663624	0.044003	4.407618	4.764035	1.080864	converged	p50_ci_width_0.0440_gt_0.0300
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	2	pre_saturation	discovery	20	2	5.128970	4.964087	4.687325	insufficient_order_stat_support	5.049211	5.258001	0.040708	5.023674	5.310878	1.057170	converged	p50_ci_width_0.0407_gt_0.0300
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	2	pre_saturation	combined	20	2	5.128970	4.964087	4.687325	insufficient_order_stat_support	5.049211	5.258001	0.040708	5.023674	5.310878	1.057170	converged	p50_ci_width_0.0407_gt_0.0300
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	3	pre_saturation	discovery	20	2	6.138668	5.916988	5.780099	insufficient_order_stat_support	6.072314	6.153503	0.013226	5.957537	6.397706	1.073884	converged	
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	3	pre_saturation	combined	20	2	6.138668	5.916988	5.780099	insufficient_order_stat_support	6.072314	6.153503	0.013226	5.957537	6.397706	1.073884	converged	
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	4	pre_saturation	discovery	20	2	6.766673	6.625971	6.533665	insufficient_order_stat_support	6.752149	6.829372	0.011412	6.682555	6.935722	1.037885	converged	
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	4	pre_saturation	combined	20	2	6.766673	6.625971	6.533665	insufficient_order_stat_support	6.752149	6.829372	0.011412	6.682555	6.935722	1.037885	converged	
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	5	selected_saturation	discovery	20	2	7.106621	6.969197	6.918313	insufficient_order_stat_support	7.071233	7.168741	0.013721	6.995415	7.281518	1.040899	converged	
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	5	selected_saturation	combined	20	2	7.106621	6.969197	6.918313	insufficient_order_stat_support	7.071233	7.168741	0.013721	6.995415	7.281518	1.040899	converged	
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	6	plateau_sentinel+post_selected	discovery	20	2	7.061563	6.980971	6.916515	insufficient_order_stat_support	7.038597	7.098844	0.008532	6.993766	7.115073	1.017345	converged	
mvfstperf	bidi	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	6	plateau_sentinel+post_selected	combined	20	2	7.061563	6.980971	6.916515	insufficient_order_stat_support	7.038597	7.098844	0.008532	6.993766	7.115073	1.017345	converged	
mvfstperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	discovery	2	1	5404.044733	5365.515679	5356.846642	insufficient_order_stat_support	5355.883416	5452.206050	0.017824	5375.147943	5432.941523	1.010752	not_ready	blocks_1_lt_2;samples_2_lt_20
mvfstperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	combined	2	1	5404.044733	5365.515679	5356.846642	insufficient_order_stat_support	5355.883416	5452.206050	0.017824	5375.147943	5432.941523	1.010752	not_ready	blocks_1_lt_2;samples_2_lt_20
mvfstperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	discovery	2	1	5082.850350	5079.353000	5078.566097	insufficient_order_stat_support	5078.478663	5087.222036	0.001720	5080.227338	5085.473361	1.001033	not_ready	blocks_1_lt_2;samples_2_lt_20
mvfstperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	combined	2	1	5082.850350	5079.353000	5078.566097	insufficient_order_stat_support	5078.478663	5087.222036	0.001720	5080.227338	5085.473361	1.001033	not_ready	blocks_1_lt_2;samples_2_lt_20
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	discovery	20	2	328.798404	283.383849	255.696645	insufficient_order_stat_support	318.343670	338.182030	0.060336	313.917365	340.210272	1.083757	converged	p50_ci_width_0.0603_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	combined	20	2	328.798404	283.383849	255.696645	insufficient_order_stat_support	318.343670	338.182030	0.060336	313.917365	340.210272	1.083757	converged	p50_ci_width_0.0603_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	2	pre_saturation	discovery	20	2	479.725027	445.176689	444.479607	insufficient_order_stat_support	465.196918	488.874509	0.049357	454.941843	511.315493	1.123914	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	2	pre_saturation	combined	20	2	479.725027	445.176689	444.479607	insufficient_order_stat_support	465.196918	488.874509	0.049357	454.941843	511.315493	1.123914	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	3	pre_saturation	discovery	20	2	650.032909	600.913464	569.835453	insufficient_order_stat_support	635.911964	650.032909	0.021723	608.261462	682.040601	1.121295	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	3	pre_saturation	combined	20	2	650.032909	600.913464	569.835453	insufficient_order_stat_support	635.911964	650.032909	0.021723	608.261462	682.040601	1.121295	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	4	pre_saturation	discovery	20	2	732.825790	689.073450	662.442443	insufficient_order_stat_support	713.569418	747.863004	0.046796	710.765920	754.706020	1.061821	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	4	pre_saturation	combined	20	2	732.825790	689.073450	662.442443	insufficient_order_stat_support	713.569418	747.863004	0.046796	710.765920	754.706020	1.061821	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	5	pre_saturation	discovery	20	2	775.027397	732.159729	723.525313	insufficient_order_stat_support	758.030691	801.546636	0.056148	744.811253	827.861756	1.111505	converged	p50_ci_width_0.0561_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	5	pre_saturation	combined	20	2	775.027397	732.159729	723.525313	insufficient_order_stat_support	758.030691	801.546636	0.056148	744.811253	827.861756	1.111505	converged	p50_ci_width_0.0561_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	6	pre_saturation	discovery	20	2	796.875406	735.973443	719.289600	insufficient_order_stat_support	788.217755	803.971196	0.019769	747.494508	835.913889	1.118288	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	6	pre_saturation	combined	20	2	796.875406	735.973443	719.289600	insufficient_order_stat_support	788.217755	803.971196	0.019769	747.494508	835.913889	1.118288	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	7	pre_saturation	discovery	20	2	834.099691	773.091975	754.885493	insufficient_order_stat_support	800.243373	857.443160	0.068577	782.238678	876.159652	1.120067	converged	p50_ci_width_0.0686_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	7	pre_saturation	combined	20	2	834.099691	773.091975	754.885493	insufficient_order_stat_support	800.243373	857.443160	0.068577	782.238678	876.159652	1.120067	converged	p50_ci_width_0.0686_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	8	pre_saturation	discovery	20	2	871.795623	826.207217	809.694330	insufficient_order_stat_support	864.444256	914.597882	0.057529	836.909860	922.701060	1.102509	converged	p50_ci_width_0.0575_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	8	pre_saturation	combined	20	2	871.795623	826.207217	809.694330	insufficient_order_stat_support	864.444256	914.597882	0.057529	836.909860	922.701060	1.102509	converged	p50_ci_width_0.0575_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	9	pre_saturation	discovery	20	2	886.614974	842.365477	837.969061	insufficient_order_stat_support	870.957055	900.101353	0.032871	847.326087	917.279145	1.082557	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	9	pre_saturation	combined	20	2	886.614974	842.365477	837.969061	insufficient_order_stat_support	870.957055	900.101353	0.032871	847.326087	917.279145	1.082557	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	10	pre_saturation	discovery	20	2	931.264075	883.166370	855.441095	insufficient_order_stat_support	923.952647	942.914611	0.020362	897.847756	968.755198	1.078975	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	10	pre_saturation	combined	20	2	931.264075	883.166370	855.441095	insufficient_order_stat_support	923.952647	942.914611	0.020362	897.847756	968.755198	1.078975	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	11	pre_saturation	discovery	20	2	955.086159	911.349884	907.618024	insufficient_order_stat_support	922.939130	977.011328	0.056615	920.591672	986.886231	1.072013	converged	p50_ci_width_0.0566_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	11	pre_saturation	combined	20	2	955.086159	911.349884	907.618024	insufficient_order_stat_support	922.939130	977.011328	0.056615	920.591672	986.886231	1.072013	converged	p50_ci_width_0.0566_gt_0.0500
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	12	pre_saturation	discovery	20	2	979.217804	933.879338	915.108427	insufficient_order_stat_support	968.296217	998.170355	0.030508	936.382740	1018.592080	1.087795	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	12	pre_saturation	combined	20	2	979.217804	933.879338	915.108427	insufficient_order_stat_support	968.296217	998.170355	0.030508	936.382740	1018.592080	1.087795	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	13	selected_saturation	discovery	20	2	996.768018	938.169396	933.726525	insufficient_order_stat_support	966.143370	1005.690248	0.039675	952.402016	1013.147966	1.063782	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	13	selected_saturation	combined	20	2	996.768018	938.169396	933.726525	insufficient_order_stat_support	966.143370	1005.690248	0.039675	952.402016	1013.147966	1.063782	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	14	plateau_sentinel+post_selected	discovery	20	2	986.799603	961.118116	946.324168	insufficient_order_stat_support	980.965284	996.252060	0.015491	971.229075	1007.353021	1.037194	converged	
mvfstperf	connect	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	14	plateau_sentinel+post_selected	combined	20	2	986.799603	961.118116	946.324168	insufficient_order_stat_support	980.965284	996.252060	0.015491	971.229075	1007.353021	1.037194	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	discovery	20	2	309.346712	266.501472	259.218695	insufficient_order_stat_support	304.131707	314.828979	0.034580	290.097996	318.249010	1.097040	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	combined	20	2	309.346712	266.501472	259.218695	insufficient_order_stat_support	304.131707	314.828979	0.034580	290.097996	318.249010	1.097040	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	2	pre_saturation	discovery	20	2	470.356751	421.123091	407.750246	insufficient_order_stat_support	455.536930	477.881166	0.047505	442.196649	483.794915	1.094072	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	2	pre_saturation	combined	20	2	470.356751	421.123091	407.750246	insufficient_order_stat_support	455.536930	477.881166	0.047505	442.196649	483.794915	1.094072	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	3	pre_saturation	discovery	20	2	583.729391	552.272280	516.541769	insufficient_order_stat_support	569.760181	594.759200	0.042826	564.058302	605.264030	1.073052	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	3	pre_saturation	combined	20	2	583.729391	552.272280	516.541769	insufficient_order_stat_support	569.760181	594.759200	0.042826	564.058302	605.264030	1.073052	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	4	pre_saturation	discovery	20	2	671.887338	608.230671	585.644689	insufficient_order_stat_support	659.495345	673.974864	0.021551	632.736342	699.738968	1.105893	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	4	pre_saturation	combined	20	2	671.887338	608.230671	585.644689	insufficient_order_stat_support	659.495345	673.974864	0.021551	632.736342	699.738968	1.105893	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	5	pre_saturation	discovery	20	2	726.331306	689.155714	671.097957	insufficient_order_stat_support	720.454342	740.885174	0.028129	710.938475	748.519666	1.052861	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	5	pre_saturation	combined	20	2	726.331306	689.155714	671.097957	insufficient_order_stat_support	720.454342	740.885174	0.028129	710.938475	748.519666	1.052861	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	6	pre_saturation	discovery	20	2	785.025956	704.071437	695.917395	insufficient_order_stat_support	756.007036	800.024058	0.056071	728.743283	812.445150	1.114858	converged	p50_ci_width_0.0561_gt_0.0500
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	6	pre_saturation	combined	20	2	785.025956	704.071437	695.917395	insufficient_order_stat_support	756.007036	800.024058	0.056071	728.743283	812.445150	1.114858	converged	p50_ci_width_0.0561_gt_0.0500
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	7	pre_saturation	discovery	20	2	814.284562	764.579460	690.369029	insufficient_order_stat_support	800.563279	816.400412	0.019449	780.725062	843.539827	1.080457	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	7	pre_saturation	combined	20	2	814.284562	764.579460	690.369029	insufficient_order_stat_support	800.563279	816.400412	0.019449	780.725062	843.539827	1.080457	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	8	pre_saturation	discovery	20	2	825.926538	728.280441	717.645026	insufficient_order_stat_support	822.900864	830.410047	0.009092	755.291582	856.275069	1.133701	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	8	pre_saturation	combined	20	2	825.926538	728.280441	717.645026	insufficient_order_stat_support	822.900864	830.410047	0.009092	755.291582	856.275069	1.133701	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	9	pre_saturation	discovery	20	2	858.121441	743.998396	715.555993	insufficient_order_stat_support	854.460342	858.121441	0.004266	788.206244	877.214759	1.112925	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	9	pre_saturation	combined	20	2	858.121441	743.998396	715.555993	insufficient_order_stat_support	854.460342	858.121441	0.004266	788.206244	877.214759	1.112925	converged	
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	10	pre_saturation	discovery	20	2	871.309265	784.410895	755.949788	insufficient_order_stat_support	825.390319	902.528393	0.088531	809.532438	946.165514	1.168780	converged	p50_ci_width_0.0885_gt_0.0500;p80_p20_1.1688_gt_1.1500
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	10	pre_saturation	combined	20	2	871.309265	784.410895	755.949788	insufficient_order_stat_support	825.390319	902.528393	0.088531	809.532438	946.165514	1.168780	converged	p50_ci_width_0.0885_gt_0.0500;p80_p20_1.1688_gt_1.1500
mvfstperf	connect	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	11	pre_saturation	discovery	20	2	925.533441	802.148829	764.846732	insufficient_order_stat_support	915.884372	929.150425	0.014333	816.667547	942.207453	1.153722	converged	p80_p20_1.1537_gt_1.1500
