binary	scenario	network	path_profile	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
mvfstperf	download	syscall	loopback	1	throughput_gbps	discovery	40	8	4.232517	4.169287	4.266791	0.023037	4.051023	4.451411	1.098836	3.752017	3.474711	insufficient_order_stat_support	0.039176	1.095837	-0.040640	0.148390	0	not_ready_high_variance	drift_-0.0406_gt_0.0300;persistent_drift_-0.0406_gt_0.0300
mvfstperf	download	syscall	loopback	1	throughput_gbps	combined	40	8	4.232517	4.169287	4.266791	0.023037	4.051023	4.451411	1.098836	3.752017	3.474711	insufficient_order_stat_support	0.039176	1.095837	-0.040640	0.148390	0	not_ready_high_variance	drift_-0.0406_gt_0.0300;persistent_drift_-0.0406_gt_0.0300
mvfstperf	upload	iouring	loopback	1	throughput_gbps	discovery	45	9	2.415255	2.384025	2.591351	0.085840	2.358221	2.642764	1.120660	2.334230	2.016320	insufficient_order_stat_support	0.028235	1.161416	0.002029	0.196837	0	not_ready_high_variance	p50_ci_width_0.0858_gt_0.0300;block_median_ratio_1.1614_gt_1.1000;persistent_block_median_ratio_recent_1.1186_gt_1.1000
mvfstperf	upload	iouring	loopback	1	throughput_gbps	combined	45	9	2.415255	2.384025	2.591351	0.085840	2.358221	2.642764	1.120660	2.334230	2.016320	insufficient_order_stat_support	0.028235	1.161416	0.002029	0.196837	0	not_ready_high_variance	p50_ci_width_0.0858_gt_0.0300;block_median_ratio_1.1614_gt_1.1000;persistent_block_median_ratio_recent_1.1186_gt_1.1000
mvfstperf	upload	syscall	loopback	1	throughput_gbps	discovery	40	8	2.918115	2.861011	2.990763	0.044464	2.852867	3.050306	1.069207	2.826994	2.762981	insufficient_order_stat_support	0.021723	1.076610	-0.044611	0.381375	0	not_ready_high_variance	p50_ci_width_0.0445_gt_0.0300;drift_-0.0446_gt_0.0300;persistent_drift_-0.0446_gt_0.0300
mvfstperf	upload	syscall	loopback	1	throughput_gbps	combined	40	8	2.918115	2.861011	2.990763	0.044464	2.852867	3.050306	1.069207	2.826994	2.762981	insufficient_order_stat_support	0.021723	1.076610	-0.044611	0.381375	0	not_ready_high_variance	p50_ci_width_0.0445_gt_0.0300;drift_-0.0446_gt_0.0300;persistent_drift_-0.0446_gt_0.0300
neqoperf	connect	iouring	loopback	1	connections_per_second	discovery	55	11	435.656763	432.561687	439.360362	0.015606	403.800718	448.659759	1.111092	380.373899	321.657140	insufficient_order_stat_support	0.024321	1.206448	-0.013667	-0.048030	0	not_ready_high_variance	block_median_ratio_1.2064_gt_1.1000;persistent_block_median_ratio_recent_1.1172_gt_1.1000
neqoperf	connect	iouring	loopback	1	connections_per_second	combined	55	11	435.656763	432.561687	439.360362	0.015606	403.800718	448.659759	1.111092	380.373899	321.657140	insufficient_order_stat_support	0.024321	1.206448	-0.013667	-0.048030	0	not_ready_high_variance	block_median_ratio_1.2064_gt_1.1000;persistent_block_median_ratio_recent_1.1172_gt_1.1000
neqoperf	connect	syscall	loopback	1	connections_per_second	discovery	40	8	401.609168	385.821927	406.979218	0.052681	372.855738	419.606281	1.125385	335.944107	305.107213	insufficient_order_stat_support	0.045018	1.097667	0.043142	0.049493	0	not_ready_high_variance	p50_ci_width_0.0527_gt_0.0500;drift_0.0431_gt_0.0300;persistent_drift_0.0431_gt_0.0300
neqoperf	connect	syscall	loopback	1	connections_per_second	combined	40	8	401.609168	385.821927	406.979218	0.052681	372.855738	419.606281	1.125385	335.944107	305.107213	insufficient_order_stat_support	0.045018	1.097667	0.043142	0.049493	0	not_ready_high_variance	p50_ci_width_0.0527_gt_0.0500;drift_0.0431_gt_0.0300;persistent_drift_0.0431_gt_0.0300
neqoperf	download	iouring	loopback	1	throughput_gbps	discovery	40	8	4.181215	4.082638	4.317054	0.056064	4.045759	4.877882	1.205678	4.011249	3.815019	insufficient_order_stat_support	0.036707	1.082408	0.034039	-0.038073	0	not_ready_high_variance	p50_ci_width_0.0561_gt_0.0300;p80_p20_1.2057_gt_1.1500;drift_0.0340_gt_0.0300;persistent_p80_p20_recent_1.1544_gt_1.1500;persistent_drift_0.0340_gt_0.0300
neqoperf	download	iouring	loopback	1	throughput_gbps	combined	40	8	4.181215	4.082638	4.317054	0.056064	4.045759	4.877882	1.205678	4.011249	3.815019	insufficient_order_stat_support	0.036707	1.082408	0.034039	-0.038073	0	not_ready_high_variance	p50_ci_width_0.0561_gt_0.0300;p80_p20_1.2057_gt_1.1500;drift_0.0340_gt_0.0300;persistent_p80_p20_recent_1.1544_gt_1.1500;persistent_drift_0.0340_gt_0.0300
neqoperf	download	syscall	loopback	1	throughput_gbps	discovery	30	6	4.536032	4.464206	4.600159	0.029972	4.435362	4.627663	1.043356	4.405172	4.318997	insufficient_order_stat_support	0.017275	1.090219	-0.007511	0.168488	0	ready	
neqoperf	download	syscall	loopback	1	throughput_gbps	confirm	10	2	4.675617	4.538038	4.733828	0.041875	4.534165	4.830632	1.065385	4.513109	4.468059	insufficient_order_stat_support	0.021546	1.043144	0.000000	0.512388	0	not_ready_max_samples	p50_ci_width_0.0419_gt_0.0300
neqoperf	download	syscall	loopback	1	throughput_gbps	combined	40	8	4.546988	4.469679	4.642426	0.037992	4.462669	4.704108	1.054102	4.412087	4.324830	insufficient_order_stat_support	0.018424	1.090219	-0.016540	0.324795	0	warning_noisy	p50_ci_width_0.0380_gt_0.0300
neqoperf	download	syscall	loopback	2	throughput_gbps	discovery	35	7	4.135497	4.106168	4.170665	0.015596	4.032582	4.179079	1.036328	4.020273	4.006504	insufficient_order_stat_support	0.012642	1.045909	0.028929	0.183204	0	ready	
neqoperf	download	syscall	loopback	2	throughput_gbps	confirm	10	2	4.150597	4.141901	4.159294	0.004190	4.101647	4.244179	1.034750	4.078590	4.009163	insufficient_order_stat_support	0.017581	1.004199	0.000000	0.245249	0	ready	
neqoperf	download	syscall	loopback	2	throughput_gbps	combined	45	9	4.137373	4.128609	4.162458	0.008181	4.043702	4.192963	1.036912	4.020273	4.003467	insufficient_order_stat_support	0.012183	1.045909	0.013308	0.239063	0	ready	
neqoperf	upload	iouring	loopback	1	throughput_gbps	discovery	40	8	4.652178	4.392976	4.729452	0.072327	4.061996	4.889830	1.203800	4.010431	3.913976	insufficient_order_stat_support	0.068258	1.175648	-0.000344	-0.081532	0	not_ready_high_variance	p50_ci_width_0.0723_gt_0.0300;p80_p20_1.2038_gt_1.1500;block_median_ratio_1.1756_gt_1.1000;persistent_block_median_ratio_recent_1.1756_gt_1.1000;persistent_p80_p20_recent_1.1898_gt_1.1500
neqoperf	upload	iouring	loopback	1	throughput_gbps	combined	40	8	4.652178	4.392976	4.729452	0.072327	4.061996	4.889830	1.203800	4.010431	3.913976	insufficient_order_stat_support	0.068258	1.175648	-0.000344	-0.081532	0	not_ready_high_variance	p50_ci_width_0.0723_gt_0.0300;p80_p20_1.2038_gt_1.1500;block_median_ratio_1.1756_gt_1.1000;persistent_block_median_ratio_recent_1.1756_gt_1.1000;persistent_p80_p20_recent_1.1898_gt_1.1500
neqoperf	upload	syscall	loopback	1	throughput_gbps	discovery	120	24	4.698201	4.671264	4.746607	0.016036	4.580693	4.887804	1.067045	4.553370	4.428869	insufficient_order_stat_support	0.022559	1.124403	0.002844	0.201745	0	not_ready_max_samples	block_median_ratio_1.1244_gt_1.1000
neqoperf	upload	syscall	loopback	1	throughput_gbps	combined	120	24	4.698201	4.671264	4.746607	0.016036	4.580693	4.887804	1.067045	4.553370	4.428869	insufficient_order_stat_support	0.022559	1.124403	0.002844	0.201745	0	not_ready_max_samples	block_median_ratio_1.1244_gt_1.1000
ngtcp2perf	connect	iouring	loopback	1	connections_per_second	discovery	20	4	1782.619987	1705.995262	1795.103664	0.049987	1657.795725	1823.910338	1.100202	1630.802616	1466.466228	insufficient_order_stat_support	0.028247	1.091170	0.022387	-0.202038	0	ready	
ngtcp2perf	connect	iouring	loopback	1	connections_per_second	combined	20	4	1782.619987	1705.995262	1795.103664	0.049987	1657.795725	1823.910338	1.100202	1630.802616	1466.466228	insufficient_order_stat_support	0.028247	1.091170	0.022387	-0.202038	0	ready	
ngtcp2perf	connect	iouring	loopback	2	connections_per_second	discovery	30	6	2956.093045	2599.817498	3226.685984	0.212060	2560.750489	3306.262360	1.291130	2480.516115	2330.998672	insufficient_order_stat_support	0.111414	1.305863	-0.107756	0.322722	0	not_ready_high_variance	p50_ci_width_0.2121_gt_0.0500;p80_p20_1.2911_gt_1.1500;block_median_ratio_1.3059_gt_1.1000;drift_-0.1078_gt_0.0300;severe_block_median_ratio_1.3059_gt_1.2500;severe_drift_-0.1078_gt_0.0800
ngtcp2perf	connect	iouring	loopback	2	connections_per_second	combined	30	6	2956.093045	2599.817498	3226.685984	0.212060	2560.750489	3306.262360	1.291130	2480.516115	2330.998672	insufficient_order_stat_support	0.111414	1.305863	-0.107756	0.322722	0	not_ready_high_variance	p50_ci_width_0.2121_gt_0.0500;p80_p20_1.2911_gt_1.1500;block_median_ratio_1.3059_gt_1.1000;drift_-0.1078_gt_0.0300;severe_block_median_ratio_1.3059_gt_1.2500;severe_drift_-0.1078_gt_0.0800
ngtcp2perf	connect	syscall	loopback	1	connections_per_second	discovery	25	5	1174.662989	1149.626811	1193.763303	0.037574	1109.677058	1237.245907	1.114960	1035.828458	964.416622	insufficient_order_stat_support	0.042036	1.048969	0.005450	-0.271390	0	ready	
ngtcp2perf	connect	syscall	loopback	1	connections_per_second	combined	25	5	1174.662989	1149.626811	1193.763303	0.037574	1109.677058	1237.245907	1.114960	1035.828458	964.416622	insufficient_order_stat_support	0.042036	1.048969	0.005450	-0.271390	0	ready	
ngtcp2perf	connect	syscall	loopback	2	connections_per_second	discovery	30	6	1741.597803	1687.141077	1914.263946	0.130411	1670.948018	2042.712891	1.222487	1514.159359	1324.454806	insufficient_order_stat_support	0.089911	1.355058	-0.046341	0.219199	0	not_ready_high_variance	p50_ci_width_0.1304_gt_0.0500;p80_p20_1.2225_gt_1.1500;block_median_ratio_1.3551_gt_1.1000;drift_-0.0463_gt_0.0300;severe_block_median_ratio_1.3551_gt_1.2500
ngtcp2perf	connect	syscall	loopback	2	connections_per_second	combined	30	6	1741.597803	1687.141077	1914.263946	0.130411	1670.948018	2042.712891	1.222487	1514.159359	1324.454806	insufficient_order_stat_support	0.089911	1.355058	-0.046341	0.219199	0	not_ready_high_variance	p50_ci_width_0.1304_gt_0.0500;p80_p20_1.2225_gt_1.1500;block_median_ratio_1.3551_gt_1.1000;drift_-0.0463_gt_0.0300;severe_block_median_ratio_1.3551_gt_1.2500
ngtcp2perf	download	iouring	loopback	1	throughput_gbps	discovery	20	4	15.904729	15.734272	16.066255	0.020873	15.593851	16.159971	1.036304	15.330693	15.140388	insufficient_order_stat_support	0.016291	1.058211	0.020846	0.340534	0	ready	
ngtcp2perf	download	iouring	loopback	1	throughput_gbps	combined	20	4	15.904729	15.734272	16.066255	0.020873	15.593851	16.159971	1.036304	15.330693	15.140388	insufficient_order_stat_support	0.016291	1.058211	0.020846	0.340534	0	ready	
ngtcp2perf	download	iouring	loopback	2	throughput_gbps	discovery	40	8	18.591409	18.274564	19.092186	0.043978	18.203119	19.195031	1.054491	18.046980	17.675564	insufficient_order_stat_support	0.024588	1.096521	-0.053351	0.416857	0	not_ready_high_variance	p50_ci_width_0.0440_gt_0.0300;drift_-0.0534_gt_0.0300;persistent_drift_-0.0534_gt_0.0300
ngtcp2perf	download	iouring	loopback	2	throughput_gbps	combined	40	8	18.591409	18.274564	19.092186	0.043978	18.203119	19.195031	1.054491	18.046980	17.675564	insufficient_order_stat_support	0.024588	1.096521	-0.053351	0.416857	0	not_ready_high_variance	p50_ci_width_0.0440_gt_0.0300;drift_-0.0534_gt_0.0300;persistent_drift_-0.0534_gt_0.0300
ngtcp2perf	download	syscall	loopback	1	throughput_gbps	discovery	30	6	18.771672	17.792280	20.666025	0.153089	17.623971	20.712218	1.175230	17.431740	16.886883	insufficient_order_stat_support	0.068178	1.205979	-0.118729	0.576680	0	not_ready_high_variance	p50_ci_width_0.1531_gt_0.0300;p80_p20_1.1752_gt_1.1500;block_median_ratio_1.2060_gt_1.1000;drift_-0.1187_gt_0.0300;severe_drift_-0.1187_gt_0.0800
ngtcp2perf	download	syscall	loopback	1	throughput_gbps	combined	30	6	18.771672	17.792280	20.666025	0.153089	17.623971	20.712218	1.175230	17.431740	16.886883	insufficient_order_stat_support	0.068178	1.205979	-0.118729	0.576680	0	not_ready_high_variance	p50_ci_width_0.1531_gt_0.0300;p80_p20_1.1752_gt_1.1500;block_median_ratio_1.2060_gt_1.1000;drift_-0.1187_gt_0.0300;severe_drift_-0.1187_gt_0.0800
ngtcp2perf	upload	iouring	loopback	1	throughput_gbps	discovery	40	8	16.112755	15.891716	16.357962	0.028936	15.774634	16.391325	1.039094	15.614684	15.261945	insufficient_order_stat_support	0.016964	1.099314	0.000152	0.376833	0	ready	
ngtcp2perf	upload	iouring	loopback	1	throughput_gbps	combined	40	8	16.112755	15.891716	16.357962	0.028936	15.774634	16.391325	1.039094	15.614684	15.261945	insufficient_order_stat_support	0.016964	1.099314	0.000152	0.376833	0	ready	
ngtcp2perf	upload	iouring	loopback	2	throughput_gbps	discovery	65	13	15.847115	15.651200	16.176288	0.033135	15.422464	16.339773	1.059479	15.333231	15.060876	insufficient_order_stat_support	0.024120	1.121587	-0.010476	0.403544	0	not_ready_high_variance	p50_ci_width_0.0331_gt_0.0300;block_median_ratio_1.1216_gt_1.1000;persistent_block_median_ratio_recent_1.1216_gt_1.1000
ngtcp2perf	upload	iouring	loopback	2	throughput_gbps	combined	65	13	15.847115	15.651200	16.176288	0.033135	15.422464	16.339773	1.059479	15.333231	15.060876	insufficient_order_stat_support	0.024120	1.121587	-0.010476	0.403544	0	not_ready_high_variance	p50_ci_width_0.0331_gt_0.0300;block_median_ratio_1.1216_gt_1.1000;persistent_block_median_ratio_recent_1.1216_gt_1.1000
ngtcp2perf	upload	syscall	loopback	1	throughput_gbps	discovery	30	6	18.033725	17.730832	18.225254	0.027417	17.177822	19.229803	1.119455	16.756941	16.336982	insufficient_order_stat_support	0.047736	1.081110	-0.001809	-0.064051	0	ready	
ngtcp2perf	upload	syscall	loopback	1	throughput_gbps	combined	30	6	18.033725	17.730832	18.225254	0.027417	17.177822	19.229803	1.119455	16.756941	16.336982	insufficient_order_stat_support	0.047736	1.081110	-0.001809	-0.064051	0	ready	
ngtcp2perf	upload	syscall	loopback	2	throughput_gbps	discovery	40	8	29.474658	29.165686	30.240550	0.036467	28.775813	30.413038	1.056896	28.270035	27.263614	insufficient_order_stat_support	0.025104	1.078198	-0.040246	0.278452	0	not_ready_high_variance	p50_ci_width_0.0365_gt_0.0300;drift_-0.0402_gt_0.0300;persistent_drift_-0.0402_gt_0.0300
ngtcp2perf	upload	syscall	loopback	2	throughput_gbps	combined	40	8	29.474658	29.165686	30.240550	0.036467	28.775813	30.413038	1.056896	28.270035	27.263614	insufficient_order_stat_support	0.025104	1.078198	-0.040246	0.278452	0	not_ready_high_variance	p50_ci_width_0.0365_gt_0.0300;drift_-0.0402_gt_0.0300;persistent_drift_-0.0402_gt_0.0300
noqperf	connect	iouring	loopback	1	connections_per_second	discovery	40	8	1587.593666	1441.688737	1626.278123	0.116270	1439.721235	1708.193263	1.186475	1276.161328	1246.651407	insufficient_order_stat_support	0.062871	1.309548	-0.055313	0.292133	0	not_ready_high_variance	p50_ci_width_0.1163_gt_0.0500;p80_p20_1.1865_gt_1.1500;block_median_ratio_1.3095_gt_1.1000;drift_-0.0553_gt_0.0300;severe_block_median_ratio_1.3095_gt_1.2500
noqperf	connect	iouring	loopback	1	connections_per_second	combined	40	8	1587.593666	1441.688737	1626.278123	0.116270	1439.721235	1708.193263	1.186475	1276.161328	1246.651407	insufficient_order_stat_support	0.062871	1.309548	-0.055313	0.292133	0	not_ready_high_variance	p50_ci_width_0.1163_gt_0.0500;p80_p20_1.1865_gt_1.1500;block_median_ratio_1.3095_gt_1.1000;drift_-0.0553_gt_0.0300;severe_block_median_ratio_1.3095_gt_1.2500
noqperf	connect	syscall	loopback	1	connections_per_second	discovery	30	6	1316.499692	1150.172238	1361.532371	0.160547	1136.955975	1373.747251	1.208268	1110.903158	915.471955	insufficient_order_stat_support	0.085070	1.253173	-0.000053	0.094910	0	not_ready_high_variance	p50_ci_width_0.1605_gt_0.0500;p80_p20_1.2083_gt_1.1500;block_median_ratio_1.2532_gt_1.1000;severe_block_median_ratio_1.2532_gt_1.2500
noqperf	connect	syscall	loopback	1	connections_per_second	combined	30	6	1316.499692	1150.172238	1361.532371	0.160547	1136.955975	1373.747251	1.208268	1110.903158	915.471955	insufficient_order_stat_support	0.085070	1.253173	-0.000053	0.094910	0	not_ready_high_variance	p50_ci_width_0.1605_gt_0.0500;p80_p20_1.2083_gt_1.1500;block_median_ratio_1.2532_gt_1.1000;severe_block_median_ratio_1.2532_gt_1.2500
noqperf	download	iouring	loopback	1	throughput_gbps	discovery	20	4	3.185560	3.160286	3.207592	0.014850	3.155772	3.245267	1.028359	3.107461	3.078225	insufficient_order_stat_support	0.009291	1.041844	-0.010919	0.039092	0	ready	
noqperf	download	iouring	loopback	1	throughput_gbps	confirm	10	2	3.195926	3.159371	3.244535	0.026648	3.148254	3.252960	1.033258	3.146024	3.139654	insufficient_order_stat_support	0.015007	1.026956	0.000000	-0.001888	0	ready	
noqperf	download	iouring	loopback	1	throughput_gbps	combined	30	6	3.192186	3.161197	3.208532	0.014828	3.148653	3.251711	1.032731	3.135855	3.081199	insufficient_order_stat_support	0.012242	1.041844	0.011548	-0.036653	0	ready	
noqperf	download	iouring	loopback	2	throughput_gbps	discovery	20	4	5.563550	5.537435	5.640721	0.018565	5.533225	5.658244	1.022594	5.510161	5.459047	insufficient_order_stat_support	0.007274	1.037980	0.013559	0.343732	0	ready	
noqperf	download	iouring	loopback	2	throughput_gbps	confirm	10	2	5.630323	5.609346	5.663555	0.009628	5.533756	5.711834	1.032180	5.513299	5.499427	insufficient_order_stat_support	0.012164	1.009664	0.000000	0.299013	0	ready	
noqperf	download	iouring	loopback	2	throughput_gbps	combined	30	6	5.582740	5.543140	5.648827	0.018931	5.533225	5.680704	1.026653	5.510161	5.463536	insufficient_order_stat_support	0.011017	1.037980	-0.012796	0.325187	0	ready	
noqperf	download	iouring	loopback	3	throughput_gbps	discovery	20	4	5.285243	5.272953	5.319631	0.008832	5.252588	5.340716	1.016778	5.231783	5.223934	insufficient_order_stat_support	0.005005	1.013588	-0.004308	0.073810	0	ready	
noqperf	download	iouring	loopback	3	throughput_gbps	confirm	10	2	5.418629	5.334821	5.430819	0.017716	5.333447	5.439268	1.019841	5.319788	5.253657	insufficient_order_stat_support	0.011935	1.017995	0.000000	0.273797	0	ready	
noqperf	download	iouring	loopback	3	throughput_gbps	combined	30	6	5.304567	5.278024	5.384388	0.020051	5.269230	5.393692	1.023621	5.235730	5.224098	insufficient_order_stat_support	0.008284	1.029939	-0.007833	0.481693	0	ready	
noqperf	download	syscall	loopback	1	throughput_gbps	discovery	25	5	2.986999	2.960760	3.006332	0.015257	2.923679	3.054881	1.044876	2.883959	2.533741	insufficient_order_stat_support	0.020735	1.055219	-0.022270	0.002527	0	ready	
noqperf	download	syscall	loopback	1	throughput_gbps	confirm	10	2	2.974671	2.958923	3.002583	0.014677	2.929703	3.005136	1.025748	2.889291	2.851138	insufficient_order_stat_support	0.010750	1.014755	0.000000	0.166473	0	ready	
noqperf	download	syscall	loopback	1	throughput_gbps	combined	35	7	2.982563	2.960760	3.002583	0.014023	2.923679	3.050887	1.043510	2.883959	2.553866	insufficient_order_stat_support	0.019278	1.055219	-0.008531	0.019181	0	ready	
noqperf	download	syscall	loopback	2	throughput_gbps	discovery	20	4	5.743389	5.674981	5.832918	0.027499	5.671854	5.836013	1.028943	5.654996	5.618187	insufficient_order_stat_support	0.014266	1.030672	-0.002079	0.129157	0	ready	
noqperf	download	syscall	loopback	2	throughput_gbps	confirm	10	2	5.770786	5.744075	5.790652	0.008071	5.740471	5.872548	1.023008	5.730570	5.725503	insufficient_order_stat_support	0.005856	1.008109	0.000000	0.141104	0	ready	
noqperf	download	syscall	loopback	2	throughput_gbps	combined	30	6	5.760486	5.698542	5.829964	0.022814	5.693956	5.850367	1.027470	5.661580	5.618218	insufficient_order_stat_support	0.011438	1.030672	0.014217	0.172484	0	ready	
noqperf	download	syscall	loopback	3	throughput_gbps	discovery	20	4	5.504950	5.476170	5.546490	0.012774	5.441330	5.581571	1.025773	5.392352	5.239186	insufficient_order_stat_support	0.012187	1.019113	-0.011825	0.091806	0	ready	
noqperf	download	syscall	loopback	3	throughput_gbps	confirm	10	2	5.565532	5.520730	5.593073	0.012998	5.514695	5.623029	1.019645	5.486091	5.449935	insufficient_order_stat_support	0.008905	1.013104	0.000000	-0.048051	0	ready	
noqperf	download	syscall	loopback	3	throughput_gbps	combined	30	6	5.524578	5.501722	5.566275	0.011685	5.453948	5.593734	1.025630	5.425602	5.254066	insufficient_order_stat_support	0.011425	1.021348	-0.014176	0.156795	0	ready	
noqperf	upload	iouring	loopback	1	throughput_gbps	discovery	45	9	3.456276	3.380802	3.482842	0.029523	3.373862	3.505237	1.038939	3.342108	3.250417	insufficient_order_stat_support	0.016070	1.069428	0.021620	0.209763	0	ready	
noqperf	upload	iouring	loopback	1	throughput_gbps	confirm	10	2	3.459493	3.404891	3.503706	0.028563	3.398378	3.523845	1.036920	3.388828	3.351120	insufficient_order_stat_support	0.016548	1.029021	0.000000	0.476688	0	ready	
noqperf	upload	iouring	loopback	1	throughput_gbps	combined	55	11	3.456276	3.397937	3.487490	0.025910	3.377324	3.505237	1.037874	3.344372	3.251046	insufficient_order_stat_support	0.016070	1.069428	0.021554	0.283516	0	ready	
noqperf	upload	iouring	loopback	2	throughput_gbps	discovery	20	4	3.115830	3.098344	3.119646	0.006837	3.082317	3.138627	1.018269	3.038560	2.971718	insufficient_order_stat_support	0.008389	1.006875	-0.003534	0.180099	0	ready	
noqperf	upload	iouring	loopback	2	throughput_gbps	confirm	10	2	3.018050	2.983146	3.097511	0.037894	2.979136	3.099477	1.040394	2.952539	2.867014	insufficient_order_stat_support	0.017843	1.038337	0.000000	0.519950	0	not_ready_max_samples	p50_ci_width_0.0379_gt_0.0300
noqperf	upload	iouring	loopback	2	throughput_gbps	combined	30	6	3.097927	2.992246	3.116870	0.040228	3.019067	3.133695	1.037968	2.981141	2.886954	insufficient_order_stat_support	0.012712	1.045757	0.005343	0.328851	0	warning_noisy	p50_ci_width_0.0402_gt_0.0300
noqperf	upload	syscall	loopback	1	throughput_gbps	discovery	20	4	3.250040	3.232115	3.306280	0.022820	3.206834	3.345089	1.043113	3.183363	3.144578	insufficient_order_stat_support	0.017508	1.023715	0.005461	0.026660	0	ready	
noqperf	upload	syscall	loopback	1	throughput_gbps	confirm	10	2	3.300532	3.274675	3.314624	0.012104	3.270768	3.331190	1.018473	3.255200	3.251923	insufficient_order_stat_support	0.007852	1.012199	0.000000	0.013088	0	ready	
noqperf	upload	syscall	loopback	1	throughput_gbps	combined	30	6	3.274617	3.237119	3.309617	0.022140	3.233573	3.343579	1.034020	3.191692	3.147947	insufficient_order_stat_support	0.012227	1.026299	-0.001353	0.022570	0	ready	
noqperf	upload	syscall	loopback	2	throughput_gbps	discovery	20	4	2.943221	2.927607	2.950086	0.007638	2.927373	2.955461	1.009595	2.912194	2.863792	insufficient_order_stat_support	0.004539	1.016333	-0.001462	-0.023825	0	ready	
noqperf	upload	syscall	loopback	2	throughput_gbps	confirm	10	2	2.888379	2.883491	2.899203	0.005440	2.869872	2.915836	1.016016	2.815703	2.524419	insufficient_order_stat_support	0.006403	1.005449	0.000000	-0.264317	1	not_ready_high_variance	outliers_1;persistent_outliers_1
noqperf	upload	syscall	loopback	2	throughput_gbps	combined	30	6	2.931969	2.893267	2.946280	0.018081	2.885436	2.950851	1.022671	2.872842	2.596341	insufficient_order_stat_support	0.007202	1.027478	0.015097	-0.027189	1	not_ready_outlier	outliers_1
picoperf	connect	iouring	loopback	1	connections_per_second	discovery	30	6	1310.877144	1155.276804	1374.377202	0.167140	1001.901466	1410.190889	1.407515	983.854617	871.152348	insufficient_order_stat_support	0.098247	1.402825	-0.184983	-0.031694	0	not_ready_high_variance	p50_ci_width_0.1671_gt_0.0500;p80_p20_1.4075_gt_1.1500;block_median_ratio_1.4028_gt_1.1000;drift_-0.1850_gt_0.0300;severe_block_median_ratio_1.4028_gt_1.2500;severe_drift_-0.1850_gt_0.0800
picoperf	connect	iouring	loopback	1	connections_per_second	combined	30	6	1310.877144	1155.276804	1374.377202	0.167140	1001.901466	1410.190889	1.407515	983.854617	871.152348	insufficient_order_stat_support	0.098247	1.402825	-0.184983	-0.031694	0	not_ready_high_variance	p50_ci_width_0.1671_gt_0.0500;p80_p20_1.4075_gt_1.1500;block_median_ratio_1.4028_gt_1.1000;drift_-0.1850_gt_0.0300;severe_block_median_ratio_1.4028_gt_1.2500;severe_drift_-0.1850_gt_0.0800
picoperf	connect	syscall	loopback	1	connections_per_second	discovery	30	6	855.425048	752.584752	1005.633560	0.295816	730.167372	1020.012963	1.396958	700.771125	647.935578	insufficient_order_stat_support	0.150715	1.444175	-0.007430	0.109816	0	not_ready_high_variance	p50_ci_width_0.2958_gt_0.0500;p80_p20_1.3970_gt_1.1500;block_median_ratio_1.4442_gt_1.1000;severe_block_median_ratio_1.4442_gt_1.2500
picoperf	connect	syscall	loopback	1	connections_per_second	combined	30	6	855.425048	752.584752	1005.633560	0.295816	730.167372	1020.012963	1.396958	700.771125	647.935578	insufficient_order_stat_support	0.150715	1.444175	-0.007430	0.109816	0	not_ready_high_variance	p50_ci_width_0.2958_gt_0.0500;p80_p20_1.3970_gt_1.1500;block_median_ratio_1.4442_gt_1.1000;severe_block_median_ratio_1.4442_gt_1.2500
picoperf	download	iouring	loopback	1	throughput_gbps	discovery	25	5	9.375036	9.225369	9.474477	0.026571	9.015871	9.628038	1.067899	8.763493	8.644872	insufficient_order_stat_support	0.026837	1.054300	0.013622	-0.333827	0	ready	
picoperf	download	iouring	loopback	1	throughput_gbps	combined	25	5	9.375036	9.225369	9.474477	0.026571	9.015871	9.628038	1.067899	8.763493	8.644872	insufficient_order_stat_support	0.026837	1.054300	0.013622	-0.333827	0	ready	
picoperf	download	iouring	loopback	2	throughput_gbps	discovery	40	8	4.262161	4.058003	4.365921	0.072245	3.934345	4.538553	1.153573	3.790751	3.638677	insufficient_order_stat_support	0.064469	1.194192	-0.004041	0.089048	0	not_ready_high_variance	p50_ci_width_0.0722_gt_0.0300;p80_p20_1.1536_gt_1.1500;block_median_ratio_1.1942_gt_1.1000;persistent_block_median_ratio_recent_1.1127_gt_1.1000;persistent_p80_p20_recent_1.1538_gt_1.1500
picoperf	download	iouring	loopback	2	throughput_gbps	combined	40	8	4.262161	4.058003	4.365921	0.072245	3.934345	4.538553	1.153573	3.790751	3.638677	insufficient_order_stat_support	0.064469	1.194192	-0.004041	0.089048	0	not_ready_high_variance	p50_ci_width_0.0722_gt_0.0300;p80_p20_1.1536_gt_1.1500;block_median_ratio_1.1942_gt_1.1000;persistent_block_median_ratio_recent_1.1127_gt_1.1000;persistent_p80_p20_recent_1.1538_gt_1.1500
