scenario	network	path_profile	metric	binary_a	binary_b	a_p50	b_p50	a_vs_b_median_ratio	a_vs_b_ci95_low	a_vs_b_ci95_high	relation
connect	iouring	loopback	connections_per_second	ngtcp2perf	xquicperf	9479.765286	8610.124587	1.101002	0.980941	1.140076	statistical_tie
connect	iouring	loopback	connections_per_second	noqperf	picoperf	6586.856038	4956.814811	1.328849	1.291811	1.371960	win
connect	iouring	loopback	connections_per_second	noqperf	quicheperf	6586.856038	5946.071760	1.107766	1.088274	1.124556	win
connect	iouring	loopback	connections_per_second	noqperf	quiczigperf	6586.856038	3945.621942	1.669409	1.652853	1.701437	win
connect	iouring	loopback	connections_per_second	noqperf	quinnperf	6586.856038	7073.630181	0.931185	0.882933	0.933848	loss
connect	iouring	loopback	connections_per_second	noqperf	s2nperf	6586.856038	6195.650051	1.063142	1.040953	1.075940	win
connect	iouring	loopback	connections_per_second	noqperf	tquicperf	6586.856038	6674.308505	0.986897	0.970124	1.002359	statistical_tie
connect	iouring	loopback	connections_per_second	noqperf	xquicperf	6586.856038	8610.124587	0.765013	0.691799	0.789729	loss
connect	iouring	loopback	connections_per_second	picoperf	quicheperf	4956.814811	5946.071760	0.833628	0.799812	0.863359	loss
connect	iouring	loopback	connections_per_second	picoperf	quiczigperf	4956.814811	3945.621942	1.256282	1.214741	1.306249	win
connect	iouring	loopback	connections_per_second	picoperf	quinnperf	4956.814811	7073.630181	0.700746	0.648899	0.716946	loss
connect	iouring	loopback	connections_per_second	picoperf	s2nperf	4956.814811	6195.650051	0.800048	0.765034	0.826035	loss
connect	iouring	loopback	connections_per_second	picoperf	tquicperf	4956.814811	6674.308505	0.742671	0.712979	0.769544	loss
connect	iouring	loopback	connections_per_second	picoperf	xquicperf	4956.814811	8610.124587	0.575696	0.508428	0.606301	loss
connect	iouring	loopback	connections_per_second	quicheperf	quiczigperf	5946.071760	3945.621942	1.507005	1.481986	1.550553	win
connect	iouring	loopback	connections_per_second	quicheperf	quinnperf	5946.071760	7073.630181	0.840597	0.791658	0.851034	loss
connect	iouring	loopback	connections_per_second	quicheperf	s2nperf	5946.071760	6195.650051	0.959717	0.933342	0.980525	loss
connect	iouring	loopback	connections_per_second	quicheperf	tquicperf	5946.071760	6674.308505	0.890890	0.869835	0.913469	loss
connect	iouring	loopback	connections_per_second	quicheperf	xquicperf	5946.071760	8610.124587	0.690591	0.620283	0.719696	loss
connect	iouring	loopback	connections_per_second	quiczigperf	quinnperf	3945.621942	7073.630181	0.557793	0.523242	0.560339	loss
connect	iouring	loopback	connections_per_second	quiczigperf	s2nperf	3945.621942	6195.650051	0.636837	0.616888	0.645599	loss
connect	iouring	loopback	connections_per_second	quiczigperf	tquicperf	3945.621942	6674.308505	0.591166	0.574913	0.601448	loss
connect	iouring	loopback	connections_per_second	quiczigperf	xquicperf	3945.621942	8610.124587	0.458254	0.409973	0.473863	loss
connect	iouring	loopback	connections_per_second	quinnperf	s2nperf	7073.630181	6195.650051	1.141709	1.123948	1.208563	win
connect	iouring	loopback	connections_per_second	quinnperf	tquicperf	7073.630181	6674.308505	1.059830	1.047471	1.125912	win
connect	iouring	loopback	connections_per_second	quinnperf	xquicperf	7073.630181	8610.124587	0.821548	0.746956	0.887073	loss
connect	iouring	loopback	connections_per_second	s2nperf	tquicperf	6195.650051	6674.308505	0.928283	0.909139	0.954995	loss
connect	iouring	loopback	connections_per_second	s2nperf	xquicperf	6195.650051	8610.124587	0.719577	0.648310	0.752413	loss
connect	iouring	loopback	connections_per_second	tquicperf	xquicperf	6674.308505	8610.124587	0.775170	0.695901	0.807347	loss
connect	syscall	loopback	connections_per_second	lsperf	mvfstperf	3379.018615	855.259146	3.950871	3.764772	3.995978	win
connect	syscall	loopback	connections_per_second	lsperf	neqoperf	3379.018615	816.341077	4.139224	3.864745	4.202740	win
connect	syscall	loopback	connections_per_second	lsperf	ngtcp2perf	3379.018615	3000.001180	1.126339	1.086188	1.139510	win
connect	syscall	loopback	connections_per_second	lsperf	noqperf	3379.018615	3073.349770	1.099458	1.054654	1.113523	win
connect	syscall	loopback	connections_per_second	lsperf	picoperf	3379.018615	2186.029936	1.545733	1.484493	1.561619	win
connect	syscall	loopback	connections_per_second	lsperf	quicheperf	3379.018615	2441.483215	1.384002	1.327119	1.409566	win
connect	syscall	loopback	connections_per_second	lsperf	quiczigperf	3379.018615	2143.424417	1.576458	1.490291	1.632107	win
connect	syscall	loopback	connections_per_second	lsperf	quinnperf	3379.018615	2977.028027	1.135031	1.095247	1.144641	win
connect	syscall	loopback	connections_per_second	lsperf	s2nperf	3379.018615	2886.603950	1.170586	1.089457	1.210706	win
connect	syscall	loopback	connections_per_second	lsperf	tquicperf	3379.018615	2646.837820	1.276625	1.224109	1.290002	win
connect	syscall	loopback	connections_per_second	lsperf	xquicperf	3379.018615	3703.365929	0.912418	0.876727	0.934015	loss
connect	syscall	loopback	connections_per_second	mvfstperf	neqoperf	855.259146	816.341077	1.047674	1.008857	1.070193	statistical_tie
connect	syscall	loopback	connections_per_second	mvfstperf	ngtcp2perf	855.259146	3000.001180	0.285086	0.283540	0.290167	loss
connect	syscall	loopback	connections_per_second	mvfstperf	noqperf	855.259146	3073.349770	0.278282	0.275308	0.283549	loss
connect	syscall	loopback	connections_per_second	mvfstperf	picoperf	855.259146	2186.029936	0.391239	0.387514	0.397653	loss
connect	syscall	loopback	connections_per_second	mvfstperf	quicheperf	855.259146	2441.483215	0.350303	0.346433	0.358934	loss
connect	syscall	loopback	connections_per_second	mvfstperf	quiczigperf	855.259146	2143.424417	0.399015	0.389027	0.415602	loss
connect	syscall	loopback	connections_per_second	mvfstperf	quinnperf	855.259146	2977.028027	0.287286	0.285904	0.291473	loss
connect	syscall	loopback	connections_per_second	mvfstperf	s2nperf	855.259146	2886.603950	0.296286	0.284393	0.308296	loss
connect	syscall	loopback	connections_per_second	mvfstperf	tquicperf	855.259146	2646.837820	0.323125	0.319543	0.328488	loss
connect	syscall	loopback	connections_per_second	mvfstperf	xquicperf	855.259146	3703.365929	0.230941	0.228862	0.237839	loss
connect	syscall	loopback	connections_per_second	neqoperf	ngtcp2perf	816.341077	3000.001180	0.272114	0.269590	0.282661	loss
connect	syscall	loopback	connections_per_second	neqoperf	noqperf	816.341077	3073.349770	0.265619	0.261764	0.276215	loss
connect	syscall	loopback	connections_per_second	neqoperf	picoperf	816.341077	2186.029936	0.373435	0.368449	0.387367	loss
connect	syscall	loopback	connections_per_second	neqoperf	quicheperf	816.341077	2441.483215	0.334363	0.329389	0.349649	loss
connect	syscall	loopback	connections_per_second	neqoperf	quiczigperf	816.341077	2143.424417	0.380858	0.369888	0.404852	loss
connect	syscall	loopback	connections_per_second	neqoperf	quinnperf	816.341077	2977.028027	0.274213	0.271839	0.283934	loss
connect	syscall	loopback	connections_per_second	neqoperf	s2nperf	816.341077	2886.603950	0.282803	0.270402	0.300321	loss
connect	syscall	loopback	connections_per_second	neqoperf	tquicperf	816.341077	2646.837820	0.308421	0.303822	0.319991	loss
connect	syscall	loopback	connections_per_second	neqoperf	xquicperf	816.341077	3703.365929	0.220432	0.217602	0.231687	loss
connect	syscall	loopback	connections_per_second	ngtcp2perf	noqperf	3000.001180	3073.349770	0.976134	0.965436	0.982793	loss
connect	syscall	loopback	connections_per_second	ngtcp2perf	picoperf	3000.001180	2186.029936	1.372351	1.358914	1.378283	win
connect	syscall	loopback	connections_per_second	ngtcp2perf	quicheperf	3000.001180	2441.483215	1.228762	1.214853	1.244080	win
connect	syscall	loopback	connections_per_second	ngtcp2perf	quiczigperf	3000.001180	2143.424417	1.399630	1.364221	1.440495	win
connect	syscall	loopback	connections_per_second	ngtcp2perf	quinnperf	3000.001180	2977.028027	1.007717	1.002596	1.010258	statistical_tie
connect	syscall	loopback	connections_per_second	ngtcp2perf	s2nperf	3000.001180	2886.603950	1.039284	0.997295	1.068568	statistical_tie
connect	syscall	loopback	connections_per_second	ngtcp2perf	tquicperf	3000.001180	2646.837820	1.133428	1.120556	1.138553	win
connect	syscall	loopback	connections_per_second	ngtcp2perf	xquicperf	3000.001180	3703.365929	0.810074	0.802561	0.824360	loss
connect	syscall	loopback	connections_per_second	noqperf	picoperf	3073.349770	2186.029936	1.405905	1.390628	1.419494	win
connect	syscall	loopback	connections_per_second	noqperf	quicheperf	3073.349770	2441.483215	1.258804	1.243205	1.281279	win
connect	syscall	loopback	connections_per_second	noqperf	quiczigperf	3073.349770	2143.424417	1.433850	1.396059	1.483566	win
connect	syscall	loopback	connections_per_second	noqperf	quinnperf	3073.349770	2977.028027	1.032355	1.025994	1.040466	win
connect	syscall	loopback	connections_per_second	noqperf	s2nperf	3073.349770	2886.603950	1.064694	1.020570	1.100518	win
connect	syscall	loopback	connections_per_second	noqperf	tquicperf	3073.349770	2646.837820	1.161140	1.146708	1.172597	win
connect	syscall	loopback	connections_per_second	noqperf	xquicperf	3073.349770	3703.365929	0.829880	0.821291	0.849009	loss
connect	syscall	loopback	connections_per_second	picoperf	quicheperf	2186.029936	2441.483215	0.895370	0.886475	0.910281	loss
connect	syscall	loopback	connections_per_second	picoperf	quiczigperf	2186.029936	2143.424417	1.019877	0.995469	1.053995	statistical_tie
connect	syscall	loopback	connections_per_second	picoperf	quinnperf	2186.029936	2977.028027	0.734299	0.731592	0.739196	loss
connect	syscall	loopback	connections_per_second	picoperf	s2nperf	2186.029936	2886.603950	0.757302	0.727724	0.781860	loss
connect	syscall	loopback	connections_per_second	picoperf	tquicperf	2186.029936	2646.837820	0.825902	0.817667	0.833068	loss
connect	syscall	loopback	connections_per_second	picoperf	xquicperf	2186.029936	3703.365929	0.590282	0.585627	0.603176	loss
connect	syscall	loopback	connections_per_second	quicheperf	quiczigperf	2441.483215	2143.424417	1.139057	1.102853	1.178981	win
connect	syscall	loopback	connections_per_second	quicheperf	quinnperf	2441.483215	2977.028027	0.820108	0.810511	0.826851	loss
connect	syscall	loopback	connections_per_second	quicheperf	s2nperf	2441.483215	2886.603950	0.845798	0.806225	0.874575	loss
connect	syscall	loopback	connections_per_second	quicheperf	tquicperf	2441.483215	2646.837820	0.922415	0.905871	0.931855	loss
connect	syscall	loopback	connections_per_second	quicheperf	xquicperf	2441.483215	3703.365929	0.659261	0.648800	0.674702	loss
connect	syscall	loopback	connections_per_second	quiczigperf	quinnperf	2143.424417	2977.028027	0.719988	0.699996	0.736320	loss
connect	syscall	loopback	connections_per_second	quiczigperf	s2nperf	2143.424417	2886.603950	0.742542	0.696295	0.778818	loss
connect	syscall	loopback	connections_per_second	quiczigperf	tquicperf	2143.424417	2646.837820	0.809806	0.782354	0.829827	loss
connect	syscall	loopback	connections_per_second	quiczigperf	xquicperf	2143.424417	3703.365929	0.578777	0.560335	0.600829	loss
connect	syscall	loopback	connections_per_second	quinnperf	s2nperf	2977.028027	2886.603950	1.031325	0.992824	1.059729	statistical_tie
connect	syscall	loopback	connections_per_second	quinnperf	tquicperf	2977.028027	2646.837820	1.124749	1.115533	1.129136	win
connect	syscall	loopback	connections_per_second	quinnperf	xquicperf	2977.028027	3703.365929	0.803871	0.798963	0.817541	loss
connect	syscall	loopback	connections_per_second	s2nperf	tquicperf	2886.603950	2646.837820	1.090586	1.054661	1.135138	win
connect	syscall	loopback	connections_per_second	s2nperf	xquicperf	2886.603950	3703.365929	0.779454	0.755366	0.821887	loss
connect	syscall	loopback	connections_per_second	tquicperf	xquicperf	2646.837820	3703.365929	0.714711	0.708934	0.731479	loss
download	iouring	loopback	throughput_gbps	lsperf	mvfstperf	11.384127	6.612594	1.721583	1.713823	1.747745	win
download	iouring	loopback	throughput_gbps	lsperf	neqoperf	11.384127	4.192605	2.715287	2.708976	2.747533	win
download	iouring	loopback	throughput_gbps	lsperf	ngtcp2perf	11.384127	16.412685	0.693618	0.692708	0.701483	loss
download	iouring	loopback	throughput_gbps	lsperf	noqperf	11.384127	5.169284	2.202263	2.180271	2.407718	win
download	iouring	loopback	throughput_gbps	lsperf	picoperf	11.384127	5.260865	2.163927	2.095142	2.205244	win
download	iouring	loopback	throughput_gbps	lsperf	quicheperf	11.384127	7.503405	1.517195	1.495986	1.536360	win
download	iouring	loopback	throughput_gbps	lsperf	quiczigperf	11.384127	9.267692	1.228367	1.170069	1.266539	win
download	iouring	loopback	throughput_gbps	lsperf	quinnperf	11.384127	6.529227	1.743564	1.741278	1.828334	win
download	iouring	loopback	throughput_gbps	lsperf	s2nperf	11.384127	5.523494	2.061037	2.050665	2.088630	win
download	iouring	loopback	throughput_gbps	lsperf	tquicperf	11.384127	6.551388	1.737666	1.708947	1.769327	win
download	iouring	loopback	throughput_gbps	mvfstperf	neqoperf	6.612594	4.192605	1.577204	1.563165	1.589642	win
download	iouring	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.612594	16.412685	0.402895	0.399715	0.405858	loss
download	iouring	loopback	throughput_gbps	mvfstperf	noqperf	6.612594	5.169284	1.279209	1.258086	1.393035	win
download	iouring	loopback	throughput_gbps	mvfstperf	picoperf	6.612594	5.260865	1.256940	1.208963	1.275889	win
download	iouring	loopback	throughput_gbps	mvfstperf	quicheperf	6.612594	7.503405	0.881279	0.863231	0.888893	loss
download	iouring	loopback	throughput_gbps	mvfstperf	quiczigperf	6.612594	9.267692	0.713510	0.675167	0.732782	loss
download	iouring	loopback	throughput_gbps	mvfstperf	quinnperf	6.612594	6.529227	1.012768	1.004773	1.057820	statistical_tie
download	iouring	loopback	throughput_gbps	mvfstperf	s2nperf	6.612594	5.523494	1.197176	1.183298	1.208420	win
download	iouring	loopback	throughput_gbps	mvfstperf	tquicperf	6.612594	6.551388	1.009342	0.986116	1.023680	statistical_tie
download	iouring	loopback	throughput_gbps	neqoperf	ngtcp2perf	4.192605	16.412685	0.255449	0.254264	0.256764	loss
download	iouring	loopback	throughput_gbps	neqoperf	noqperf	4.192605	5.169284	0.811061	0.800286	0.881298	loss
download	iouring	loopback	throughput_gbps	neqoperf	picoperf	4.192605	5.260865	0.796942	0.769039	0.807186	loss
download	iouring	loopback	throughput_gbps	neqoperf	quicheperf	4.192605	7.503405	0.558760	0.549114	0.562354	loss
download	iouring	loopback	throughput_gbps	neqoperf	quiczigperf	4.192605	9.267692	0.452389	0.429483	0.463592	loss
download	iouring	loopback	throughput_gbps	neqoperf	quinnperf	4.192605	6.529227	0.642129	0.639150	0.669225	loss
download	iouring	loopback	throughput_gbps	neqoperf	s2nperf	4.192605	5.523494	0.759049	0.752713	0.764502	loss
download	iouring	loopback	throughput_gbps	neqoperf	tquicperf	4.192605	6.551388	0.639957	0.627283	0.647627	loss
download	iouring	loopback	throughput_gbps	ngtcp2perf	noqperf	16.412685	5.169284	3.175040	3.134520	3.446494	win
download	iouring	loopback	throughput_gbps	ngtcp2perf	picoperf	16.412685	5.260865	3.119769	3.012131	3.156666	win
download	iouring	loopback	throughput_gbps	ngtcp2perf	quicheperf	16.412685	7.503405	2.187365	2.150740	2.199201	win
download	iouring	loopback	throughput_gbps	ngtcp2perf	quiczigperf	16.412685	9.267692	1.770957	1.682178	1.812970	win
download	iouring	loopback	throughput_gbps	ngtcp2perf	quinnperf	16.412685	6.529227	2.513726	2.503391	2.617142	win
download	iouring	loopback	throughput_gbps	ngtcp2perf	s2nperf	16.412685	5.523494	2.971432	2.948187	2.989739	win
download	iouring	loopback	throughput_gbps	ngtcp2perf	tquicperf	16.412685	6.551388	2.505222	2.456908	2.532677	win
download	iouring	loopback	throughput_gbps	noqperf	picoperf	5.169284	5.260865	0.982592	0.877578	1.002925	statistical_tie
download	iouring	loopback	throughput_gbps	noqperf	quicheperf	5.169284	7.503405	0.688925	0.626613	0.698722	loss
download	iouring	loopback	throughput_gbps	noqperf	quiczigperf	5.169284	9.267692	0.557775	0.490099	0.576010	loss
download	iouring	loopback	throughput_gbps	noqperf	quinnperf	5.169284	6.529227	0.791715	0.729357	0.831509	loss
download	iouring	loopback	throughput_gbps	noqperf	s2nperf	5.169284	5.523494	0.935872	0.858948	0.949890	loss
download	iouring	loopback	throughput_gbps	noqperf	tquicperf	5.169284	6.551388	0.789037	0.715815	0.804673	loss
download	iouring	loopback	throughput_gbps	picoperf	quicheperf	5.260865	7.503405	0.701130	0.684146	0.727113	loss
download	iouring	loopback	throughput_gbps	picoperf	quiczigperf	5.260865	9.267692	0.567656	0.535097	0.599415	loss
download	iouring	loopback	throughput_gbps	picoperf	quinnperf	5.260865	6.529227	0.805741	0.796323	0.865295	loss
download	iouring	loopback	throughput_gbps	picoperf	s2nperf	5.260865	5.523494	0.952452	0.937812	0.988485	loss
download	iouring	loopback	throughput_gbps	picoperf	tquicperf	5.260865	6.551388	0.803015	0.781537	0.837369	loss
download	iouring	loopback	throughput_gbps	quicheperf	quiczigperf	7.503405	9.267692	0.809630	0.768062	0.839486	loss
download	iouring	loopback	throughput_gbps	quicheperf	quinnperf	7.503405	6.529227	1.149203	1.143018	1.211854	win
download	iouring	loopback	throughput_gbps	quicheperf	s2nperf	7.503405	5.523494	1.358453	1.346107	1.384383	win
download	iouring	loopback	throughput_gbps	quicheperf	tquicperf	7.503405	6.551388	1.145315	1.121795	1.172742	win
download	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	9.267692	6.529227	1.419416	1.386524	1.549409	win
download	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	9.267692	5.523494	1.677868	1.632878	1.769995	win
download	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	9.267692	6.551388	1.414615	1.360779	1.499404	win
download	iouring	loopback	throughput_gbps	quinnperf	s2nperf	6.529227	5.523494	1.182083	1.131142	1.189366	win
download	iouring	loopback	throughput_gbps	quinnperf	tquicperf	6.529227	6.551388	0.996617	0.942651	1.007539	statistical_tie
download	iouring	loopback	throughput_gbps	s2nperf	tquicperf	5.523494	6.551388	0.843103	0.825173	0.855531	loss
download	syscall	loopback	throughput_gbps	lsperf	mvfstperf	11.539974	6.417173	1.798296	1.702622	1.809912	win
download	syscall	loopback	throughput_gbps	lsperf	neqoperf	11.539974	4.111754	2.806582	2.757026	2.811054	win
download	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	11.539974	16.203816	0.712176	0.696843	0.730411	loss
download	syscall	loopback	throughput_gbps	lsperf	noqperf	11.539974	4.734730	2.437303	2.399513	2.448395	win
download	syscall	loopback	throughput_gbps	lsperf	picoperf	11.539974	8.238318	1.400768	1.279682	1.425199	win
download	syscall	loopback	throughput_gbps	lsperf	quicheperf	11.539974	9.375357	1.230884	1.200957	1.251518	win
download	syscall	loopback	throughput_gbps	lsperf	quiczigperf	11.539974	9.432340	1.223448	1.126031	1.240295	win
download	syscall	loopback	throughput_gbps	lsperf	quinnperf	11.539974	6.224194	1.854051	1.770528	2.011027	win
download	syscall	loopback	throughput_gbps	lsperf	s2nperf	11.539974	5.518411	2.091177	2.049931	2.102392	win
download	syscall	loopback	throughput_gbps	lsperf	tquicperf	11.539974	7.241804	1.593522	1.565781	1.611603	win
download	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	6.417173	4.111754	1.560690	1.547850	1.624820	win
download	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.417173	16.203816	0.396029	0.391222	0.422186	loss
download	syscall	loopback	throughput_gbps	mvfstperf	noqperf	6.417173	4.734730	1.355341	1.347135	1.415200	win
download	syscall	loopback	throughput_gbps	mvfstperf	picoperf	6.417173	8.238318	0.778942	0.718440	0.823781	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	6.417173	9.375357	0.684472	0.674242	0.723391	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	6.417173	9.432340	0.680337	0.632177	0.716905	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	6.417173	6.224194	1.031005	0.994011	1.162396	statistical_tie
download	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	6.417173	5.518411	1.162866	1.150873	1.215206	win
download	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	6.417173	7.241804	0.886129	0.879061	0.931525	loss
download	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	4.111754	16.203816	0.253752	0.251890	0.260724	loss
download	syscall	loopback	throughput_gbps	neqoperf	noqperf	4.111754	4.734730	0.868424	0.867360	0.873967	loss
download	syscall	loopback	throughput_gbps	neqoperf	picoperf	4.111754	8.238318	0.499101	0.462571	0.508732	loss
download	syscall	loopback	throughput_gbps	neqoperf	quicheperf	4.111754	9.375357	0.438570	0.434114	0.446736	loss
download	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	4.111754	9.432340	0.435921	0.407030	0.442730	loss
download	syscall	loopback	throughput_gbps	neqoperf	quinnperf	4.111754	6.224194	0.660608	0.639999	0.717846	loss
download	syscall	loopback	throughput_gbps	neqoperf	s2nperf	4.111754	5.518411	0.745097	0.740996	0.750460	loss
download	syscall	loopback	throughput_gbps	neqoperf	tquicperf	4.111754	7.241804	0.567780	0.565988	0.575270	loss
download	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	16.203816	4.734730	3.422331	3.338115	3.457807	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	16.203816	8.238318	1.966884	1.780248	2.012773	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	16.203816	9.375357	1.728341	1.670727	1.767488	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	16.203816	9.432340	1.717900	1.566494	1.751638	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	16.203816	6.224194	2.603359	2.463095	2.840122	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	16.203816	5.518411	2.936319	2.851789	2.969155	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	16.203816	7.241804	2.237538	2.178258	2.276027	win
download	syscall	loopback	throughput_gbps	noqperf	picoperf	4.734730	8.238318	0.574721	0.531088	0.584530	loss
download	syscall	loopback	throughput_gbps	noqperf	quicheperf	4.734730	9.375357	0.505019	0.498415	0.513297	loss
download	syscall	loopback	throughput_gbps	noqperf	quiczigperf	4.734730	9.432340	0.501968	0.467320	0.508694	loss
download	syscall	loopback	throughput_gbps	noqperf	quinnperf	4.734730	6.224194	0.760698	0.734796	0.824801	loss
download	syscall	loopback	throughput_gbps	noqperf	s2nperf	4.734730	5.518411	0.857988	0.850753	0.862273	loss
download	syscall	loopback	throughput_gbps	noqperf	tquicperf	4.734730	7.241804	0.653805	0.649823	0.660982	loss
download	syscall	loopback	throughput_gbps	picoperf	quicheperf	8.238318	9.375357	0.878720	0.856244	0.962475	loss
download	syscall	loopback	throughput_gbps	picoperf	quiczigperf	8.238318	9.432340	0.873412	0.802824	0.953844	loss
download	syscall	loopback	throughput_gbps	picoperf	quinnperf	8.238318	6.224194	1.323596	1.262330	1.546572	win
download	syscall	loopback	throughput_gbps	picoperf	s2nperf	8.238318	5.518411	1.492879	1.461535	1.616836	win
download	syscall	loopback	throughput_gbps	picoperf	tquicperf	8.238318	7.241804	1.137606	1.116352	1.239397	win
download	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	9.375357	9.432340	0.993959	0.914237	1.016371	statistical_tie
download	syscall	loopback	throughput_gbps	quicheperf	quinnperf	9.375357	6.224194	1.506276	1.437512	1.647953	win
