publication_id	round	block_id	sample_id	binary	library	scenario	network	client_threads	server_connections	metric	value	phase	status	reason	started_utc	ended_utc	duration_sec	run_order	random_seed	out_dir	client_log	server_log	git_commit	env_hash	machine_hash	datagram_sent	datagram_received	datagram_lost	datagram_delivery_ratio	udp_packets_sent	udp_packets_received	udp_send_syscalls	udp_recv_polls	datagrams_per_udp_packet
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00001t1	r001b00001t1:neqoperf-datagram-syscall-r001b00001t1-1.client	neqoperf	neqo	datagram	syscall	1	1	datagrams_per_second	2301285.337715000	discovery	ok		2026-05-16T04:52:16Z	2026-05-16T04:52:21Z	4.672397	2	2189423	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00001t1-neqoperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00001t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r001b00001t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00001t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r001b00001t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389417	8388608	809	0.999903569	700518	700515	35881	111696	11.974915598
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00001t1	r001b00001t1:neqoperf-datagram-syscall-r001b00001t1-2.client	neqoperf	neqo	datagram	syscall	1	1	datagrams_per_second	2279492.355227000	discovery	ok		2026-05-16T04:52:21Z	2026-05-16T04:52:26Z	4.708867	3	2189423	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00001t1-neqoperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00001t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r001b00001t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00001t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r001b00001t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389493	8388608	885	0.999894511	700533	700532	35630	110413	11.974624999
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00001t1	r001b00001t1:neqoperf-datagram-syscall-r001b00001t1-3.client	neqoperf	neqo	datagram	syscall	1	1	datagrams_per_second	2271732.214955000	discovery	ok		2026-05-16T04:52:26Z	2026-05-16T04:52:30Z	4.720800	4	2189423	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00001t1-neqoperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00001t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r001b00001t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00001t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r001b00001t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389496	8388608	888	0.999894153	742749	724954	33672	97847	11.571227968
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00002t1	r001b00002t1:quiczigperf-datagram-iouring-r001b00002t1-1.client	quiczigperf	quic_zig	datagram	iouring	1	1	datagrams_per_second	3678426.950134000	discovery	ok		2026-05-16T04:52:34Z	2026-05-16T04:52:37Z	3.322887	2	2189424	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00002t1-quiczigperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00002t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r001b00002t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00002t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r001b00002t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389597	8388608	989	0.999882116	413823	409304	34208	52276	20.494810703
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00002t1	r001b00002t1:quiczigperf-datagram-iouring-r001b00002t1-2.client	quiczigperf	quic_zig	datagram	iouring	1	1	datagrams_per_second	3645769.175003000	discovery	ok		2026-05-16T04:52:37Z	2026-05-16T04:52:40Z	3.340320	3	2189424	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00002t1-quiczigperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00002t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r001b00002t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00002t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r001b00002t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389443	8388608	835	0.999900470	414242	409600	34083	51938	20.480000000
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00002t1	r001b00002t1:quiczigperf-datagram-iouring-r001b00002t1-3.client	quiczigperf	quic_zig	datagram	iouring	1	1	datagrams_per_second	3579000.619117000	discovery	ok		2026-05-16T04:52:40Z	2026-05-16T04:52:44Z	3.380100	4	2189424	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00002t1-quiczigperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00002t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r001b00002t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00002t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r001b00002t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389463	8388608	855	0.999898086	415892	409062	36386	57977	20.506935379
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00003t1	r001b00003t1:quicheperf-datagram-syscall-r001b00003t1-1.client	quicheperf	quiche	datagram	syscall	1	1	datagrams_per_second	4190490.806319000	discovery	ok		2026-05-16T04:52:46Z	2026-05-16T04:52:50Z	3.031383	2	2189425	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00003t1-quicheperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00003t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r001b00003t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00003t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r001b00003t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389622	8388608	1014	0.999879136	406933	415720	18379	18406	20.178504763
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00003t1	r001b00003t1:quicheperf-datagram-syscall-r001b00003t1-2.client	quicheperf	quiche	datagram	syscall	1	1	datagrams_per_second	4285628.070668000	discovery	ok		2026-05-16T04:52:50Z	2026-05-16T04:52:53Z	2.983497	3	2189425	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00003t1-quicheperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00003t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r001b00003t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00003t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r001b00003t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389621	8388608	1013	0.999879256	405488	405642	20555	20557	20.679830984
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00003t1	r001b00003t1:quicheperf-datagram-syscall-r001b00003t1-3.client	quicheperf	quiche	datagram	syscall	1	1	datagrams_per_second	4456810.828552000	discovery	ok		2026-05-16T04:52:53Z	2026-05-16T04:52:55Z	2.908083	4	2189425	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00003t1-quicheperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00003t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r001b00003t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00003t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r001b00003t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389623	8388608	1015	0.999879017	405499	406758	25063	25070	20.623092846
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00004t1	r001b00004t1:quinnperf-datagram-syscall-r001b00004t1-1.client	quinnperf	quinn	datagram	syscall	1	1	datagrams_per_second	3299139.450071000	discovery	ok		2026-05-16T04:53:00Z	2026-05-16T04:53:03Z	3.567124	2	2189426	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00004t1-quinnperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00004t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r001b00004t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00004t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r001b00004t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389505	8388608	897	0.999893081	749275	749257	26818	30129	11.195902074
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00004t1	r001b00004t1:quinnperf-datagram-syscall-r001b00004t1-2.client	quinnperf	quinn	datagram	syscall	1	1	datagrams_per_second	2868766.812154000	discovery	ok		2026-05-16T04:53:03Z	2026-05-16T04:53:07Z	3.948871	3	2189426	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00004t1-quinnperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00004t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r001b00004t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00004t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r001b00004t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389275	8388608	667	0.999920494	749201	749154	19710	25398	11.197441381
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00004t1	r001b00004t1:quinnperf-datagram-syscall-r001b00004t1-3.client	quinnperf	quinn	datagram	syscall	1	1	datagrams_per_second	3025689.282577000	discovery	ok		2026-05-16T04:53:07Z	2026-05-16T04:53:11Z	3.797768	4	2189426	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00004t1-quinnperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00004t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r001b00004t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00004t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r001b00004t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389316	8388608	708	0.999915607	749301	749289	22841	25791	11.195423929
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00005t1	r001b00005t1:quinnperf-datagram-iouring-r001b00005t1-1.client	quinnperf	quinn	datagram	iouring	1	1	datagrams_per_second	2665323.144616000	discovery	ok		2026-05-16T04:53:15Z	2026-05-16T04:53:19Z	4.198443	2	2189427	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00005t1-quinnperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00005t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r001b00005t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00005t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r001b00005t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389551	8388608	943	0.999887598	748990	748971	31335	42499	11.200177310
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00005t1	r001b00005t1:quinnperf-datagram-iouring-r001b00005t1-2.client	quinnperf	quinn	datagram	iouring	1	1	datagrams_per_second	2770793.750024000	discovery	ok		2026-05-16T04:53:19Z	2026-05-16T04:53:24Z	4.078773	3	2189427	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00005t1-quinnperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00005t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r001b00005t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00005t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r001b00005t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389558	8388608	950	0.999886764	749042	749122	31103	40515	11.197919698
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00005t1	r001b00005t1:quinnperf-datagram-iouring-r001b00005t1-3.client	quinnperf	quinn	datagram	iouring	1	1	datagrams_per_second	2802431.919811000	discovery	ok		2026-05-16T04:53:24Z	2026-05-16T04:53:28Z	4.047331	4	2189427	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00005t1-quinnperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00005t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r001b00005t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00005t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r001b00005t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389620	8388608	1012	0.999879375	749016	749038	30499	40037	11.199175476
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00006t1	r001b00006t1:neqoperf-datagram-iouring-r001b00006t1-1.client	neqoperf	neqo	datagram	iouring	1	1	datagrams_per_second	1956168.629818000	discovery	ok		2026-05-16T04:53:33Z	2026-05-16T04:53:38Z	5.344659	2	2189428	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00006t1-neqoperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00006t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r001b00006t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00006t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r001b00006t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389307	8388608	699	0.999916680	700436	700457	34671	67838	11.975907158
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00006t1	r001b00006t1:neqoperf-datagram-iouring-r001b00006t1-2.client	neqoperf	neqo	datagram	iouring	1	1	datagrams_per_second	1944570.758589000	discovery	ok		2026-05-16T04:53:38Z	2026-05-16T04:53:44Z	5.372358	3	2189428	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00006t1-neqoperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00006t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r001b00006t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00006t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r001b00006t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389579	8388608	971	0.999884261	700531	700469	37483	83011	11.975701994
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00006t1	r001b00006t1:neqoperf-datagram-iouring-r001b00006t1-3.client	neqoperf	neqo	datagram	iouring	1	1	datagrams_per_second	1839369.146373000	discovery	ok		2026-05-16T04:53:44Z	2026-05-16T04:53:49Z	5.621016	4	2189428	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00006t1-neqoperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00006t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r001b00006t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00006t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r001b00006t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389499	8388608	891	0.999893796	746889	729840	37369	89652	11.493763017
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00007t1	r001b00007t1:noqperf-datagram-iouring-r001b00007t1-1.client	noqperf	noq	datagram	iouring	1	1	datagrams_per_second	2424691.627991000	discovery	ok		2026-05-16T04:53:54Z	2026-05-16T04:53:59Z	4.513454	2	2189429	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00007t1-noqperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00007t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r001b00007t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00007t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r001b00007t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389536	8388608	928	0.999889386	718987	717861	42833	55554	11.685560296
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00007t1	r001b00007t1:noqperf-datagram-iouring-r001b00007t1-2.client	noqperf	noq	datagram	iouring	1	1	datagrams_per_second	2389884.398608000	discovery	ok		2026-05-16T04:53:59Z	2026-05-16T04:54:03Z	4.569882	3	2189429	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00007t1-noqperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00007t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r001b00007t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00007t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r001b00007t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389507	8388608	899	0.999892842	718863	716626	37777	46585	11.705698649
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00007t1	r001b00007t1:noqperf-datagram-iouring-r001b00007t1-3.client	noqperf	noq	datagram	iouring	1	1	datagrams_per_second	2498375.786263000	discovery	ok		2026-05-16T04:54:03Z	2026-05-16T04:54:08Z	4.415842	4	2189429	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00007t1-noqperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00007t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r001b00007t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00007t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r001b00007t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389380	8388608	772	0.999907979	722501	722382	49038	68799	11.612426666
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00008t1	r001b00008t1:noqperf-datagram-syscall-r001b00008t1-1.client	noqperf	noq	datagram	syscall	1	1	datagrams_per_second	2455158.172090000	discovery	ok		2026-05-16T04:54:12Z	2026-05-16T04:54:16Z	4.445655	2	2189430	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00008t1-noqperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00008t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r001b00008t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00008t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r001b00008t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389463	8388608	855	0.999898086	725402	723846	35773	52367	11.588940189
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00008t1	r001b00008t1:noqperf-datagram-syscall-r001b00008t1-2.client	noqperf	noq	datagram	syscall	1	1	datagrams_per_second	2428145.947057000	discovery	ok		2026-05-16T04:54:16Z	2026-05-16T04:54:21Z	4.482157	3	2189430	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00008t1-noqperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00008t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r001b00008t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00008t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r001b00008t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389235	8388608	627	0.999925261	725066	721227	31155	43657	11.631023242
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00008t1	r001b00008t1:noqperf-datagram-syscall-r001b00008t1-3.client	noqperf	noq	datagram	syscall	1	1	datagrams_per_second	2529043.761880000	discovery	ok		2026-05-16T04:54:21Z	2026-05-16T04:54:25Z	4.343180	4	2189430	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00008t1-noqperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00008t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r001b00008t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00008t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r001b00008t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389593	8388608	985	0.999882593	727241	724824	29135	38598	11.573303312
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00009t1	r001b00009t1:quiczigperf-datagram-syscall-r001b00009t1-1.client	quiczigperf	quic_zig	datagram	syscall	1	1	datagrams_per_second	3895204.577662000	discovery	ok		2026-05-16T04:54:28Z	2026-05-16T04:54:32Z	3.180519	2	2189431	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00009t1-quiczigperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00009t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r001b00009t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00009t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r001b00009t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389369	8388608	761	0.999909290	419418	406675	35687	70130	20.627301900
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00009t1	r001b00009t1:quiczigperf-datagram-syscall-r001b00009t1-2.client	quiczigperf	quic_zig	datagram	syscall	1	1	datagrams_per_second	4145170.680511000	discovery	ok		2026-05-16T04:54:32Z	2026-05-16T04:54:35Z	3.050143	3	2189431	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00009t1-quiczigperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00009t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r001b00009t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00009t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r001b00009t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389502	8388608	894	0.999893438	421398	406746	37630	75444	20.623701278
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00009t1	r001b00009t1:quiczigperf-datagram-syscall-r001b00009t1-3.client	quiczigperf	quic_zig	datagram	syscall	1	1	datagrams_per_second	3763660.897502000	discovery	ok		2026-05-16T04:54:35Z	2026-05-16T04:54:38Z	3.254750	4	2189431	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00009t1-quiczigperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00009t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r001b00009t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00009t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r001b00009t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389607	8388608	999	0.999880924	417005	408642	32551	59527	20.528012294
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00010t1	r001b00010t1:s2nperf-datagram-iouring-r001b00010t1-1.client	s2nperf	s2n_quic	datagram	iouring	1	1	datagrams_per_second	1585819.074683000	discovery	ok		2026-05-16T04:54:45Z	2026-05-16T04:54:51Z	6.338303	2	2189432	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00010t1-s2nperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00010t1-s2nperf-datagram-iouring/s2nperf-datagram-iouring-r001b00010t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00010t1-s2nperf-datagram-iouring/s2nperf-datagram-iouring-r001b00010t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389452	8388608	844	0.999899397	439488	438615	28927	45440	19.125219156
adaptive-datagram-fairness-inspection-20260516T045211Z	1	r001b00010t1	r001b00010t1:s2nperf-datagram-iouring-r001b00010t1-2.client	s2nperf	s2n_quic	datagram	iouring	1	1	datagrams_per_second	1638604.616271000	discovery	ok		2026-05-16T04:54:51Z	2026-05-16T04:54:57Z	6.166292	3	2189432	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00010t1-s2nperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00010t1-s2nperf-datagram-iouring/s2nperf-datagram-iouring-r001b00010t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r001b00010t1-s2nperf-datagram-iouring/s2nperf-datagram-iouring-r001b00010t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389438	8388608	830	0.999901066	439477	438729	30798	46610	19.120249630
