logical_trial_id	planned_trial_id	committed_trial_id	session	planned_microblock_id	cell_id	server	reference_client	server_backend	scenario	path_profile	outcome	validity_reasons
1dcfe6b9abfb2c8c180fe616a9ae1aed0b35493b63ab82a4f432683e2030eaef	065df19b9e39153ec58845aa721ca893b721bf9268801a82c7bdebbb617af170	065df19b9e39153ec58845aa721ca893b721bf9268801a82c7bdebbb617af170	1	98aaf4df43ffb2a6daaeda72d70c94d228dc5a3fcffada4560f9759243012ca3	9ae9d28e5b735880ab8f248bb8f7b6483725acfaf27f342e27a045c19371f549	ngtcp2perf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
a4c22cc22b27336955229f91218add6c640f3842ad9a8d50b8c6ec92d05198c3	10b6b37028fd128d6a52ab8d06452a74d73317975185a86395b9fde6234c8c87	10b6b37028fd128d6a52ab8d06452a74d73317975185a86395b9fde6234c8c87	1	98aaf4df43ffb2a6daaeda72d70c94d228dc5a3fcffada4560f9759243012ca3	24e35beb5f291fb4632f0c970d7a20dc74e8865d978c99bb9505898d291ee01d	neqoperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
00f08e224ea2ad3a76bc73db5bc4cea96e579e095ede614ace363b734d39f283	b2a1494c579e1ae73c71d8162331fd86a186ca3f1e76bc6434adc4c07e84c779	b2a1494c579e1ae73c71d8162331fd86a186ca3f1e76bc6434adc4c07e84c779	1	98aaf4df43ffb2a6daaeda72d70c94d228dc5a3fcffada4560f9759243012ca3	fc940ea4a46fd73ef677f024063e2103106d3c343e3a9a95afe8d13014e0194e	lsperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
60046774540ccf1c98256fe138aff69d204873196c45e9a6ef2b3d1c762dbb3d	66d2e176c5a0e8bf9b2584538c12242ac335a9bde7cb4ab4f3030d4b361c0d36	66d2e176c5a0e8bf9b2584538c12242ac335a9bde7cb4ab4f3030d4b361c0d36	1	98aaf4df43ffb2a6daaeda72d70c94d228dc5a3fcffada4560f9759243012ca3	07512ae0a2f0188e84117112491f0488dc726c5be4d50ca5d444708ef6bc1ace	s2nperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
1dc1edf1497bbfb5f33e4c4dd14b12eb578b908488619cefa0c224679ca2820d	6d59bd17af3ed53c9b514d720e5094d2214492c39f2c0f21047d47eb9aae114c	6d59bd17af3ed53c9b514d720e5094d2214492c39f2c0f21047d47eb9aae114c	1	98aaf4df43ffb2a6daaeda72d70c94d228dc5a3fcffada4560f9759243012ca3	d07938ddda287c1a61f0dc3ebb7f855def3d12d74b5b061ea385c71035755b26	tquicperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
ea5f5c90c82d7319b1183ed92002546f6bfd79b9ed1a9d7e9acae0db68dfee28	e600bf7045cb3bb9565c8c9fe63544409d2658e2a60a631956122d9cba85ec0c	e600bf7045cb3bb9565c8c9fe63544409d2658e2a60a631956122d9cba85ec0c	1	98aaf4df43ffb2a6daaeda72d70c94d228dc5a3fcffada4560f9759243012ca3	21ec22b91c6228a956bd0284074586e2c8c58cc336f414de17d557e07350ad28	quinnperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
8ddc53946cffc8bb093004be94af073201c4f5f54da76032211fa643b6771181	cbd4002fbe087f15d650659681d4a63b6a05ca7b9f0dbb99f18dcec9d2e1cb62	cbd4002fbe087f15d650659681d4a63b6a05ca7b9f0dbb99f18dcec9d2e1cb62	1	98aaf4df43ffb2a6daaeda72d70c94d228dc5a3fcffada4560f9759243012ca3	97d4224adbfaedde2ce5de5a679b6ca050de4b8a44622d1163b603fd921cc918	quicheperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
1c7ea1bc1fc826ed4396d86f219a5802805554108b79568eb854a370f2fb9359	69e38dfdf3033c8d773dbfef44ea9e44fee3b41b4654ebe8f33ca30c144d5702	69e38dfdf3033c8d773dbfef44ea9e44fee3b41b4654ebe8f33ca30c144d5702	1	98aaf4df43ffb2a6daaeda72d70c94d228dc5a3fcffada4560f9759243012ca3	df939d59b447cdcd268393a392e85cb59170ecf15e25b21cce5040a997b5f93b	xquicperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
f2e746bf2b9641bb5a539af4d9b5e24b20881d437842486fa849fa1fe3433ff4	eddee54a2d31f722dfbed497cf634dece0fec825befb254073d44fa3826c75f1	eddee54a2d31f722dfbed497cf634dece0fec825befb254073d44fa3826c75f1	1	98aaf4df43ffb2a6daaeda72d70c94d228dc5a3fcffada4560f9759243012ca3	16dbfdf986d60de7719b0e652c86e9f16b0817f1719006562d92384ef62c3f45	picoperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
75ccf73f6f086e39cff424fa8e9d8a6ea3e0b92b3beb19b3eacdbea07c6a7a0a	7b2ca728b0359f2e920805587a0e3075115eaf6715f34d32131c036567b72872	7b2ca728b0359f2e920805587a0e3075115eaf6715f34d32131c036567b72872	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	d75ade8ea8c0de9194c5d9b2c9a0df063f32df2a844a03d6be2d8123f3607388	picoperf	picoperf	iouring	small_payload_pps	loopback	valid	
a3555116450e653f7f89f870da5ea6d51b5132d50c45afa2764aed027c99c8cf	824829446224c418a45db0bb8b08f3e8a125f503938131ff7efbca244c812ced	824829446224c418a45db0bb8b08f3e8a125f503938131ff7efbca244c812ced	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	7dabcb3e46cab10579120c794120734ab364d69f935ddd282c9f7a865ebe23f5	xquicperf	picoperf	iouring	small_payload_pps	loopback	valid	
756b0b843c7632446d9939aab927106e025311b87a011ad4646f85c1cbab06c0	e27b6fef3b9446cefee3eaa6927c21d90a510523f862f86dab6fe5481fa07685	e27b6fef3b9446cefee3eaa6927c21d90a510523f862f86dab6fe5481fa07685	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	fd73f46af2a4b49d25b68d6dd2170778a228da797392ede004285592c6313886	quicheperf	picoperf	iouring	small_payload_pps	loopback	valid	
fac6bba1b7a89fc2abc71ff27e79963eb50fbf809547613eb457d5a810cf1cb4	ec8b64059b0566b55c6002ce3288d9da4851667bbfdcd73c061eb39ae498734e	ec8b64059b0566b55c6002ce3288d9da4851667bbfdcd73c061eb39ae498734e	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	b5795c92c5a99266995138c21bd296372b6840806f74abd7e6e707a1f0b86b64	quinnperf	picoperf	iouring	small_payload_pps	loopback	valid	
cf431c0258b255f88e1945f7be16101e4f7700ce3cd0881a81ba3f7e3c6da6e7	731f12528e9a638dc9ae11b1954e740c4c9f0578d48a03d939f132cc8086c110	731f12528e9a638dc9ae11b1954e740c4c9f0578d48a03d939f132cc8086c110	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	0aef0ec4b763d5140126f2b5c727bccb62509b79b977590dee55512dde7ba600	tquicperf	picoperf	iouring	small_payload_pps	loopback	valid	
3e2f7fc712e3d52b51ba5002076b590c83b09ff7e7a75381a13d2054dd8f4931	0da9cd048c04165faa5bd267b22bf0ef89b189ea703d7d738714a05862d53492	0da9cd048c04165faa5bd267b22bf0ef89b189ea703d7d738714a05862d53492	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	d950e7f2b2aeb617a3f731f9b5c80545a79574de8959ad2683ac06184ec83cab	s2nperf	picoperf	iouring	small_payload_pps	loopback	valid	
3bc22517d9e563008219d8fe5b57d71084c98b9c255a4c791b58dca2799dfd73	334464984753e2b1b66a270d291868b718ce0168265c157bdfecaa606e1e6e1d	334464984753e2b1b66a270d291868b718ce0168265c157bdfecaa606e1e6e1d	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	91dcce96463357a7364719b2895f9460477feb541505ede29688874d178960ff	lsperf	picoperf	iouring	small_payload_pps	loopback	valid	
895b8cb567b82fac7066527e9a107d6bf8ebbe8656293a0ee4fb1b34a20aedf9	96de1607e31f9adfb07050b5d174457098b1ceb9baf17ab513ba009d1443d8a4	96de1607e31f9adfb07050b5d174457098b1ceb9baf17ab513ba009d1443d8a4	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	ba886d65924f74022f61836c7947c22fa7a8ca629553f9be15acd66b83472e35	neqoperf	picoperf	iouring	small_payload_pps	loopback	valid	
88f0cac0e0dad27fce49b1bac3fd08460c3c82abb74998b5b988036ccde07fed	1bda22d592553e357ebe8ce6db6f8d6e7ecf2888ed3068fd6aed64c119ebf6a7	1bda22d592553e357ebe8ce6db6f8d6e7ecf2888ed3068fd6aed64c119ebf6a7	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	7d00e7362b22b8c9e92b025aa80389043d1ef311d0cb9f52401232f01a81bbb3	ngtcp2perf	picoperf	iouring	small_payload_pps	loopback	valid	
d191370ef6969db5fd4b6ba21091354e53dd8cd3de1f9c578b03f4fd5b9c71ec	e1649eb35d4cb5f68888af133c3788db327bcb20f55929c4d5d444e1bd68fe1c	e1649eb35d4cb5f68888af133c3788db327bcb20f55929c4d5d444e1bd68fe1c	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	8a0bb753bc10e0478cdd49752344c1f1f9aacfb7a645222966fe2505ae95ee52	noqperf	picoperf	iouring	small_payload_pps	loopback	valid	
289859c9de6806ba40a8abb528c92f15064d808ade360d6eb14fce3f4a81aade	4d71b83953fb093b5ba77547ebc3e7885398994755cc91bcaac05efa389bef4d	4d71b83953fb093b5ba77547ebc3e7885398994755cc91bcaac05efa389bef4d	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	cf94eeca9bdd6a4a6d47c6e10c628c5589df020441ae5a18e863d4bea7364309	mvfstperf	picoperf	iouring	small_payload_pps	loopback	valid	
66fbb7f5b709e5eb38dc441fef89eb0ea2be84e95bcda5292cf27dc32401dc68	71d8e44d0c748fd812e4ae648a805b964ef0583a3c719e4ad400f489d06a5ee8	71d8e44d0c748fd812e4ae648a805b964ef0583a3c719e4ad400f489d06a5ee8	1	71c37fe8eee390eb3c9d239a13eac849b9c1ed85d801f3a0aabdc9878c466e13	4d23ecf4b810bf5d89aa325b66e2ffb47623e383a03e0094163d7ddc027f3736	quiczigperf	picoperf	iouring	small_payload_pps	loopback	valid	
683f485b86ca5d8a74ac776cc38f4d407038c9afbd20e02cb55cfb937b864e0e	e920c3e81e74f3d9ad2f27652afb0c152bb357dd19c789a7410b3d1bcd5ce554	e920c3e81e74f3d9ad2f27652afb0c152bb357dd19c789a7410b3d1bcd5ce554	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	df939d59b447cdcd268393a392e85cb59170ecf15e25b21cce5040a997b5f93b	xquicperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
ac644e4c54b4a50e98ae822276e752532eb57433e5ddef8b9600ee944b8a688d	fc2c49e3c0350b539cf302c3fe47d365ed36abe0a29dbd1a277f3736b5a8875d	fc2c49e3c0350b539cf302c3fe47d365ed36abe0a29dbd1a277f3736b5a8875d	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	21ec22b91c6228a956bd0284074586e2c8c58cc336f414de17d557e07350ad28	quinnperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
c9d71e126532f6bf4fb941b102c9c33aab19bcac121e769ef9ddcde176370e2e	d5d15693255b8bd63f74ca8650761e56d8304a635b4ccdbcea51e18da42bed32	d5d15693255b8bd63f74ca8650761e56d8304a635b4ccdbcea51e18da42bed32	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	16dbfdf986d60de7719b0e652c86e9f16b0817f1719006562d92384ef62c3f45	picoperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
a3231a6032b40da0030d67791b6feeca26b3442c0a1693d6efed116f19182b2a	b5da50408e878320dd785e8c1eb65acab24c8f80cf4cfa2b50a59403d38e29e2	b5da50408e878320dd785e8c1eb65acab24c8f80cf4cfa2b50a59403d38e29e2	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	07512ae0a2f0188e84117112491f0488dc726c5be4d50ca5d444708ef6bc1ace	s2nperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
f1f7b355f7f00a1748de8bf076ed35dc497ea92a29c961c9c8101d209e307cbe	f7034f476e60adc332279e01c20930c395d6fa5ab8d883cbe0f123fe712fb7e9	f7034f476e60adc332279e01c20930c395d6fa5ab8d883cbe0f123fe712fb7e9	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	97d4224adbfaedde2ce5de5a679b6ca050de4b8a44622d1163b603fd921cc918	quicheperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
da8f8b3de39d063c554929c4b8552ebc90f603b82c6ed1ed386cc3404f54ee20	1bb13b67f07336d3813d6c478f76ec7457a92253d758779d52f3838a1a7dd722	1bb13b67f07336d3813d6c478f76ec7457a92253d758779d52f3838a1a7dd722	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	24e35beb5f291fb4632f0c970d7a20dc74e8865d978c99bb9505898d291ee01d	neqoperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
242e64ccbe5f44d12cf8584f6d2856681f5fac3001f9dbce595caa6d645e5852	4034f08f7bf73e4a502944b0d63c9e190a8658ab9f74466862731fb4eb85ac18	4034f08f7bf73e4a502944b0d63c9e190a8658ab9f74466862731fb4eb85ac18	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	d07938ddda287c1a61f0dc3ebb7f855def3d12d74b5b061ea385c71035755b26	tquicperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
817779c1a715ef60f0aa45c1ad73bb23ad5850764bc36578f9c58e439a44c450	b0faae73697c0b9a373e5949c97913737ad6353bdfe2d1b4d1b4cbfbd860e1d6	b0faae73697c0b9a373e5949c97913737ad6353bdfe2d1b4d1b4cbfbd860e1d6	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	a2ef71314a16c0d1def7f35c929a29a6dccfae8016d0963b4adc946d606b0c84	noqperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
d0a07b925ca3831b37dc39022b19de479c34cdaf1bb19e6a63f02e8545bf8197	f4e822d8009e7641b4655e937dea5c0e4ba3682df42ec28f3886a93f5c06acb0	f4e822d8009e7641b4655e937dea5c0e4ba3682df42ec28f3886a93f5c06acb0	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	fc940ea4a46fd73ef677f024063e2103106d3c343e3a9a95afe8d13014e0194e	lsperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
d7da3fdf428535b7fef7fbf6af6622d195eec23664eaa07e7ddd17b20e60bf24	089435a217a65ad6c71a77550e7d47d919746fa998e4d8ec668cee0514fe9441	089435a217a65ad6c71a77550e7d47d919746fa998e4d8ec668cee0514fe9441	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	36f8911e97a49243f2049eee266a46b7983caabefbea16a83662fcc195e0d670	quiczigperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
73fde0dd9b38d7d71511e975392dbf6106259d95d0210fe51328c843f9e70549	7fa0f355f10803b0b75b557d285a632639ac2484e7dd77ee0ccb298f7d58c339	7fa0f355f10803b0b75b557d285a632639ac2484e7dd77ee0ccb298f7d58c339	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	9ae9d28e5b735880ab8f248bb8f7b6483725acfaf27f342e27a045c19371f549	ngtcp2perf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
48f80afd75d185e24d2ce0d4d537d764bd4ed0e6eed6b65d76f63af9fd71e971	b743ae813f57018b157db657740987844ed59c0c9d8ab7edf0e7f2a0f9bde2de	b743ae813f57018b157db657740987844ed59c0c9d8ab7edf0e7f2a0f9bde2de	1	42566907bd102936a99f3a3b1a80dd6417444768ade60320df2fa5d398403e62	ecfcbd94db0ba2b8b596abe2a474f6e867a21960f0f53fc6681841186e009346	mvfstperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
795cf74ef9ca530cc52cd6de54091eb63b3f632be0f7be6944e1169c551a9b77	2b41ba7acbbde4654b93b2a34f9b6e5252594be58f585ff0824fd6a7ae5bbd5c	2b41ba7acbbde4654b93b2a34f9b6e5252594be58f585ff0824fd6a7ae5bbd5c	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	b5795c92c5a99266995138c21bd296372b6840806f74abd7e6e707a1f0b86b64	quinnperf	picoperf	iouring	small_payload_pps	loopback	valid	
9484ad20d95b7ee3a7addb1b931d297c806e0ed8dc4e2f36bb403e80de1cc23c	966f38a39dac75b06e66f5adb3fb1ffc031e1cc5008807f899269125a347a1c4	966f38a39dac75b06e66f5adb3fb1ffc031e1cc5008807f899269125a347a1c4	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	d950e7f2b2aeb617a3f731f9b5c80545a79574de8959ad2683ac06184ec83cab	s2nperf	picoperf	iouring	small_payload_pps	loopback	valid	
044be624fbeadf1602cdb423493e447c9717a7f84e55b84cbf13017a0def79d1	c0825757bee92e4231a03d577dd9330b0bf14ff02db3f9769a29de874040f000	c0825757bee92e4231a03d577dd9330b0bf14ff02db3f9769a29de874040f000	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	7dabcb3e46cab10579120c794120734ab364d69f935ddd282c9f7a865ebe23f5	xquicperf	picoperf	iouring	small_payload_pps	loopback	valid	
319d8cfc1da7200d86aa25671eeed10f6df6acd495f3ba73bf338830c0318419	dce4fb91aafa75749466c0e965ee5b2028feadb26d1387cb168c2abcbb65faa8	dce4fb91aafa75749466c0e965ee5b2028feadb26d1387cb168c2abcbb65faa8	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	ba886d65924f74022f61836c7947c22fa7a8ca629553f9be15acd66b83472e35	neqoperf	picoperf	iouring	small_payload_pps	loopback	valid	
7e5b51e6ced4646e2b747e64d91a081e89cddf4d372fd98ba9497340985bb04b	81b86e645e1e3f6844ac5ea4e275953185d78362c04baa207d81a7c16331cb89	81b86e645e1e3f6844ac5ea4e275953185d78362c04baa207d81a7c16331cb89	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	d75ade8ea8c0de9194c5d9b2c9a0df063f32df2a844a03d6be2d8123f3607388	picoperf	picoperf	iouring	small_payload_pps	loopback	valid	
c4c9db6166a41619e4e8fe09b09e0e457e2d0afa0dab48059707462d8a2ce410	d0031909ed1d1978818775784211f3f09ba1de2c289f411494611d3bb89990d5	d0031909ed1d1978818775784211f3f09ba1de2c289f411494611d3bb89990d5	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	8a0bb753bc10e0478cdd49752344c1f1f9aacfb7a645222966fe2505ae95ee52	noqperf	picoperf	iouring	small_payload_pps	loopback	valid	
5b2c4eb676af0d2099a443c10490b4924673e6863c392122d642b58c153bfb47	d9452fec144a1b762f2298cdf7f0f5de360a00e396f54e42f54c28cdea38e29a	d9452fec144a1b762f2298cdf7f0f5de360a00e396f54e42f54c28cdea38e29a	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	fd73f46af2a4b49d25b68d6dd2170778a228da797392ede004285592c6313886	quicheperf	picoperf	iouring	small_payload_pps	loopback	valid	
c930e3c9746131dda1bd11a593f3f70a7b8f2e2acfa595321e4668fe89424d0d	c798aaa6615b241b415c373ecec0257c47926ea5b1cb66b2bba23ea8e2cc37c5	c798aaa6615b241b415c373ecec0257c47926ea5b1cb66b2bba23ea8e2cc37c5	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	4d23ecf4b810bf5d89aa325b66e2ffb47623e383a03e0094163d7ddc027f3736	quiczigperf	picoperf	iouring	small_payload_pps	loopback	valid	
0eece9c50fb5cf23a4dae73e0d1442c0ba76d036f33b6e318cd0697981220f5f	8f4fb7e9e6b5e0d7bc5d7813a4cb14c8877dbb32083ee27fb500dc97758ddab7	8f4fb7e9e6b5e0d7bc5d7813a4cb14c8877dbb32083ee27fb500dc97758ddab7	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	0aef0ec4b763d5140126f2b5c727bccb62509b79b977590dee55512dde7ba600	tquicperf	picoperf	iouring	small_payload_pps	loopback	valid	
d4cc86f803dff50f13a1da62afa8ead93a9b5eea9903ec85e57a17c12ee84a6b	420f5af772647e0c5e18f9169b2a6da4ef943efb42dd2153bda431486a300988	420f5af772647e0c5e18f9169b2a6da4ef943efb42dd2153bda431486a300988	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	cf94eeca9bdd6a4a6d47c6e10c628c5589df020441ae5a18e863d4bea7364309	mvfstperf	picoperf	iouring	small_payload_pps	loopback	valid	
cfa3c3b65f87b8edd2c34fec84e3bb7e6a34eb3ff291ba5099b52cbadae1939e	ca143789a6c64786248b2822f15993833b0e977659048323b6040f0dd0e56e5d	ca143789a6c64786248b2822f15993833b0e977659048323b6040f0dd0e56e5d	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	91dcce96463357a7364719b2895f9460477feb541505ede29688874d178960ff	lsperf	picoperf	iouring	small_payload_pps	loopback	valid	
8d7b178b09c900cca2393ec563d7318ffba61b66fdfaa7eaff9dcbf4415ea4c5	9f605a7ec7f3af77a6b5f52ca803a09d3a5f45feefab336a71f3432a80eb7ecd	9f605a7ec7f3af77a6b5f52ca803a09d3a5f45feefab336a71f3432a80eb7ecd	1	8e5b0d9d71940689191af0da246ee2c381c92fbd6c8beeeb17e75e98c94c0e3e	7d00e7362b22b8c9e92b025aa80389043d1ef311d0cb9f52401232f01a81bbb3	ngtcp2perf	picoperf	iouring	small_payload_pps	loopback	valid	
9c9a8d41e2d605d91dfa0bf04f0ff6c86d3ac2c51d218fc78b7c78ccd22063a4	1a33cd1834afb6e69e4eea6724fa552e00b82d935e4e20de08d70724b7154fe7	1a33cd1834afb6e69e4eea6724fa552e00b82d935e4e20de08d70724b7154fe7	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	24e35beb5f291fb4632f0c970d7a20dc74e8865d978c99bb9505898d291ee01d	neqoperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
f1ddae52ed750b3e3f0b983107fe344c122cae420f61eff851267c556e4c81f8	042ebbce0068f2b3f0b8acdc8ba5da968a25c549c6e02cc866590f27543418bb	042ebbce0068f2b3f0b8acdc8ba5da968a25c549c6e02cc866590f27543418bb	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	a2ef71314a16c0d1def7f35c929a29a6dccfae8016d0963b4adc946d606b0c84	noqperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
78a724b6bc6796442a46ebb5fce23fb3462b0cfb6b745c604e2c2d0fe56b5e16	ddc38e525c39111ea6da4d5075be6cb3870d0d770dd8261093e64592667409ea	ddc38e525c39111ea6da4d5075be6cb3870d0d770dd8261093e64592667409ea	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	07512ae0a2f0188e84117112491f0488dc726c5be4d50ca5d444708ef6bc1ace	s2nperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
1734edb50c1c78bc09934a53fff2f3907c889fd1d43498c458037977b5d3c8c5	6fa61d149de6a63c59d5dfb033ac0bc58221beb16854d2c237748b899741c387	6fa61d149de6a63c59d5dfb033ac0bc58221beb16854d2c237748b899741c387	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	36f8911e97a49243f2049eee266a46b7983caabefbea16a83662fcc195e0d670	quiczigperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
cba827e87611dcd816e23f84d5185fefbfb0723e0c42e38a8ee3c25650ec6ab2	6a166e683d9b7fd0aa41e77e3337bd1345b023ecc9d62efac3da8051776f8333	6a166e683d9b7fd0aa41e77e3337bd1345b023ecc9d62efac3da8051776f8333	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	21ec22b91c6228a956bd0284074586e2c8c58cc336f414de17d557e07350ad28	quinnperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
922bda86eea95b921ede1a1369ba8e4d3924f62f7bfb90d37dc432b992137c92	db9c902768393dba850c33f53397a7d2248a0e389a43ff1fb41e96379635f66e	db9c902768393dba850c33f53397a7d2248a0e389a43ff1fb41e96379635f66e	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	ecfcbd94db0ba2b8b596abe2a474f6e867a21960f0f53fc6681841186e009346	mvfstperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
2b84502afea96e36423c80f46f0079a21a3ed68cafca60a011df6d9dedf2c5c6	5c0e45b277031805fed5e32439c8435588f1e1d9c88544e20af31ef0a100da05	5c0e45b277031805fed5e32439c8435588f1e1d9c88544e20af31ef0a100da05	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	df939d59b447cdcd268393a392e85cb59170ecf15e25b21cce5040a997b5f93b	xquicperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
2fb4de8d8df40ba81008e625c8b16b66a667c34f4e693ebdec9797f7b11424fd	d81f38b9a3b2ef3a8683a5b40c0bdcd1e0dc4e8252dc6382ce14e0ab14970bf1	d81f38b9a3b2ef3a8683a5b40c0bdcd1e0dc4e8252dc6382ce14e0ab14970bf1	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	9ae9d28e5b735880ab8f248bb8f7b6483725acfaf27f342e27a045c19371f549	ngtcp2perf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
b6043c6983a12f97a9607721d2ec5d0e48ff990bdd32d507efc94b34c1e12890	caf9e0637cb0d507ae3e7d67045035feb19b1c5482d1b0f8db2f9cabf8670cb7	caf9e0637cb0d507ae3e7d67045035feb19b1c5482d1b0f8db2f9cabf8670cb7	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	16dbfdf986d60de7719b0e652c86e9f16b0817f1719006562d92384ef62c3f45	picoperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
f08a45f9980308af490cbad533d973fa912da2918b14546e64cac11096af63dd	c96f45d381a72b9e752d8846790c6456af0305bd14550ca2940d97a60ddcef89	c96f45d381a72b9e752d8846790c6456af0305bd14550ca2940d97a60ddcef89	1	02edeacfe69ff969825cdee23b7ebbcad544af2e16ed7f8b266ac2fb82051cb7	fc940ea4a46fd73ef677f024063e2103106d3c343e3a9a95afe8d13014e0194e	lsperf	ngtcp2perf	iouring	small_payload_pps	loopback	valid	
