family	comparison_family	contrast	point_ratio	low_ratio	high_ratio	classification	critical_value	sample_sd	variance_miss	client_sensitivity	session_sensitivity
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	lsperf/ngtcp2perf	2.4829801734071486	2.399173748202025	2.5697140718354707	inconclusive	2.9558235237276556	0.04023931963166015	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	mvfstperf/ngtcp2perf	0.96697352402096926	0.9260770431082167	1.0096760341010509	inconclusive	2.9558235237276556	0.050644631871686607	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	neqoperf/ngtcp2perf	0.80645793214740058	0.77805771783442812	0.83589479471221184	inconclusive	2.9558235237276556	0.042015904262261455	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	noqperf/ngtcp2perf	0.50442537834750056	0.4901214128043867	0.51914679847413858	inconclusive	2.9558235237276556	0.033713457967970352	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	picoperf/ngtcp2perf	1.7240065033141665	1.6672341923298482	1.7827120131911949	inconclusive	2.9558235237276556	0.039242860055423635	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	quicheperf/ngtcp2perf	1.0046542409465073	0.95256745453947578	1.0595891545966887	inconclusive	2.9558235237276556	0.062392475688465489	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	quiczigperf/ngtcp2perf	1.2740904372796906	1.2297863156430189	1.319990653432157	inconclusive	2.9558235237276556	0.041478078593818718	1	sensitivity_unresolved	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	quinnperf/ngtcp2perf	0.78733727939811693	0.76090155933534065	0.81469144585735986	inconclusive	2.9558235237276556	0.040025569034755439	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	s2nperf/ngtcp2perf	1.6907692517374702	1.6239438873000356	1.7603444829450063	inconclusive	2.9558235237276556	0.047260286655512677	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	tquicperf/ngtcp2perf	0.76335197043665404	0.72260117238795518	0.80640089310106311	inconclusive	2.9558235237276556	0.064295715060724248	1	sensitivity_unresolved	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	baseline	xquicperf/ngtcp2perf	0.51897121472832264	0.4900034965938615	0.54965142818118562	inconclusive	2.9558235237276556	0.067312464217921517	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/mvfstperf	2.5677850651816856	2.4961860757362562	2.641437753804206	inconclusive	4.0092676497562163	0.024434315757491196	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/neqoperf	3.078871289411933	3.0313203069568968	3.1271681831212992	superior	4.0092676497562163	0.013448349971882856	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/ngtcp2perf	2.4829801734071486	2.3699941899679948	2.6013525972467684	inconclusive	4.0092676497562163	0.04023931963166015	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/noqperf	4.9223934401187357	4.8016266370286402	5.046197676526976	inconclusive	4.0092676497562163	0.021462466107100928	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/picoperf	1.4402382871723274	1.4170708133488756	1.4637845224791886	superior	4.0092676497562163	0.014011561679191419	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/quicheperf	2.4714773224546156	2.3912105619278621	2.5544384307515067	inconclusive	4.0092676497562163	0.028526885466849422	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/quiczigperf	1.9488256883149968	1.9187402304621355	1.9793828800481645	superior	4.0092676497562163	0.01344259857035269	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/quinnperf	3.1536423314100821	3.1101328145309397	3.1977605290665245	superior	4.0092676497562163	0.012003576254788923	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/s2nperf	1.4685505848036837	1.4358619010373717	1.5019834557690583	superior	4.0092676497562163	0.019449706233034342	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/tquicperf	3.2527330374045271	3.0299543581377972	3.4918916135507372	inconclusive	4.0092676497562163	0.061300760432434327	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	lsperf/xquicperf	4.7844275423001452	4.4321088982572627	5.1647528147426645	inconclusive	4.0092676497562163	0.06608990496666825	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/neqoperf	1.1990377742905385	1.1590953301986924	1.2403566356609848	inconclusive	4.0092676497562163	0.029272743559314862	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/ngtcp2perf	0.96697352402096926	0.91192362338232147	1.0253466103767332	inconclusive	4.0092676497562163	0.050644631871686607	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/noqperf	1.916980321626121	1.8367236331406387	2.0007438719662862	inconclusive	4.0092676497562163	0.036952427790387765	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/picoperf	0.56088739930046383	0.54255990710220736	0.57983398805539577	inconclusive	4.0092676497562163	0.028704299597762023	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/quicheperf	0.96249384575330299	0.92275535650189833	1.0039436743286758	inconclusive	4.0092676497562163	0.036430278251768228	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/quiczigperf	0.75895203019147806	0.73327818926576327	0.78552477431318024	inconclusive	4.0092676497562163	0.029734007176169516	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/quinnperf	1.2281566608406707	1.1911547716208668	1.2663079723173081	inconclusive	4.0092676497562163	0.026431484550180288	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/s2nperf	0.5719133601627111	0.55085229047497142	0.5937796705003705	inconclusive	4.0092676497562163	0.032418866254819906	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/tquicperf	1.2667466142359458	1.1808492018542056	1.3588923819896446	inconclusive	4.0092676497562163	0.06067004821065719	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	mvfstperf/xquicperf	1.8632507865145711	1.7253315400305353	2.0121949972500501	inconclusive	4.0092676497562163	0.066446406217926038	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	neqoperf/ngtcp2perf	0.80645793214740058	0.76817958549631371	0.8466436867145597	inconclusive	4.0092676497562163	0.042015904262261455	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	neqoperf/noqperf	1.5987655791414774	1.5641851300009397	1.6341105205660968	superior	4.0092676497562163	0.018893441762281402	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	neqoperf/picoperf	0.46778125871166704	0.46268287508059075	0.47293582232486414	inferior	4.0092676497562163	0.0094687530328503005	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	neqoperf/quicheperf	0.80272187114605564	0.77566052662549922	0.83072733534541809	inconclusive	4.0092676497562163	0.029630246838035272	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	neqoperf/quiczigperf	0.63296757321973784	0.62897722120834565	0.63698324078889268	inferior	4.0092676497562163	0.0054642161283948608	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	neqoperf/quinnperf	1.0242852120045687	1.0160590871766439	1.0325779364333816	inconclusive	4.0092676497562163	0.0069670633362543203	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	neqoperf/s2nperf	0.47697693302540684	0.4696191847764043	0.48444995863327933	inferior	4.0092676497562163	0.013432118683395795	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	neqoperf/tquicperf	1.0564693134755243	0.98040854666240529	1.1384309266938426	inconclusive	4.0092676497562163	0.064558475279623301	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	neqoperf/xquicperf	1.5539550350004965	1.4340481952213779	1.6838877932067118	inconclusive	4.0092676497562163	0.069382788655220295	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	ngtcp2perf/noqperf	1.9824537838996203	1.906589834259133	2.0613363895465739	inconclusive	4.0092676497562163	0.03371345796797038	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	ngtcp2perf/picoperf	0.58004421565558884	0.55428865828975493	0.60699652984713781	inconclusive	4.0092676497562163	0.039242860055423656	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	ngtcp2perf/quicheperf	0.99536732065937183	0.92602412680197721	1.0699031206219123	inconclusive	4.0092676497562163	0.062392475688465447	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	ngtcp2perf/quiczigperf	0.78487364063033005	0.74808530068997603	0.82347110842591498	inconclusive	4.0092676497562163	0.041478078593818725	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	ngtcp2perf/quinnperf	1.2701037105272774	1.2126086291257312	1.3303248853327225	inconclusive	4.0092676497562163	0.040025569034755452	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	ngtcp2perf/s2nperf	0.59144676245583416	0.55996470742301574	0.62469878580263893	inconclusive	4.0092676497562163	0.047260286655512677	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	ngtcp2perf/tquicperf	1.3100116836378612	1.2160668365283298	1.4112140547858156	inconclusive	4.0092676497562163	0.064295715060724262	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	ngtcp2perf/xquicperf	1.9268891445616929	1.7824717736166391	2.0830073330677243	inconclusive	4.0092676497562163	0.067312464217921475	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	noqperf/picoperf	0.29258902294034966	0.28723330038648576	0.29804460774568425	inferior	4.0092676497562163	0.015962137945033344	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	noqperf/quicheperf	0.50208853731834158	0.4784486318084869	0.52689647863258848	inconclusive	4.0092676497562163	0.041669799424568214	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	noqperf/quiczigperf	0.39591018312993431	0.38826640964898473	0.4037044390414421	inferior	4.0092676497562163	0.016844699118377365	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	noqperf/quinnperf	0.64067254472328616	0.62636953934434625	0.65530215596349473	inferior	4.0092676497562163	0.019507889161280854	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	noqperf/s2nperf	0.29834075692418843	0.28960925685927835	0.30733550511248492	inconclusive	4.0092676497562163	0.025664686038444968	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	noqperf/tquicperf	0.66080313915867428	0.610109765039204	0.715708572036869	inconclusive	4.0092676497562163	0.068963843604898697	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	noqperf/xquicperf	0.9719717857792235	0.89676552715967894	1.053485134897066	inconclusive	4.0092676497562163	0.069581842317921194	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	picoperf/quicheperf	1.7160197340031542	1.6543691920342698	1.7799677010832884	inconclusive	4.0092676497562163	0.03161264923630501	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	picoperf/quiczigperf	1.3531272607265548	1.343490776875877	1.3628328643825955	superior	4.0092676497562163	0.0061752789504466244	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	picoperf/quinnperf	2.1896670568324801	2.1690907784740969	2.2104385244541631	superior	4.0092676497562163	0.0081576089057902364	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	picoperf/s2nperf	1.0196580648379672	1.001886055942333	1.037745323455177	inconclusive	4.0092676497562163	0.015192178529605449	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	picoperf/tquicperf	2.2584686620092134	2.0926164657682689	2.4374656229253442	inconclusive	4.0092676497562163	0.065900647627194178	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	picoperf/xquicperf	3.321969416389829	3.0779520733042296	3.5853322405967876	inconclusive	4.0092676497562163	0.065919241637406076	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quicheperf/quiczigperf	0.78852663166638592	0.76188347993209282	0.8161014974396813	inconclusive	4.0092676497562163	0.029698692580712463	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quicheperf/quinnperf	1.2760150792231244	1.2336632171132387	1.3198208877580093	inconclusive	4.0092676497562163	0.029164279731939701	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quicheperf/s2nperf	0.59419949819533535	0.57121598625906067	0.61810777735387268	inconclusive	4.0092676497562163	0.034083759197913142	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quicheperf/tquicperf	1.3161087936562514	1.2181989085803393	1.421887956506144	inconclusive	4.0092676497562163	0.066794234602108121	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quicheperf/xquicperf	1.9358573509176924	1.7607809452929211	2.1283417980642843	inconclusive	4.0092676497562163	0.081903274448333827	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quiczigperf/quinnperf	1.6182269919362566	1.6053722980160514	1.6311846172176088	superior	4.0092676497562163	0.0068909414478116743	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quiczigperf/s2nperf	0.75355666420501122	0.74165302986166093	0.76565135353617242	inferior	4.0092676497562163	0.013757585422278068	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quiczigperf/tquicperf	1.6690733588476665	1.5493784212124813	1.7980151518019543	inconclusive	4.0092676497562163	0.064296108935286034	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quiczigperf/xquicperf	2.4550310327840963	2.2674144426684726	2.6581719065173139	inconclusive	4.0092676497562163	0.06868920720430316	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quinnperf/s2nperf	0.46566808486080075	0.45868918943394665	0.47275316325969979	inferior	4.0092676497562163	0.013046999586911714	0	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quinnperf/tquicperf	1.0314210349751802	0.95831150934992781	1.1101080817770019	inconclusive	4.0092676497562163	0.063522910675031491	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	quinnperf/xquicperf	1.5171116567809679	1.4056581859382391	1.6374021808185315	inconclusive	4.0092676497562163	0.065927284233427474	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	s2nperf/tquicperf	2.2149274741117297	2.0415642925600648	2.4030121086331802	inconclusive	4.0092676497562163	0.070420800476391585	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	s2nperf/xquicperf	3.2579249171316276	3.0181727342647333	3.5167221031346472	inconclusive	4.0092676497562163	0.066044983534209845	1	descriptive_only	descriptive_only
fixed_treatment_server|bidi|loopback|validated_body_bits_per_second|iouring	all_pairs	tquicperf/xquicperf	1.4708946253141668	1.3092542542782646	1.6524910969036835	inconclusive	4.0092676497562163	0.10058365905336236	1	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	lsperf/ngtcp2perf	1.3591501588131556	1.3536183685036509	1.3647045557189803	superior	3.5634475853273453	0.0039646405304169042	0	reference_client_sensitive	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	mvfstperf/ngtcp2perf	0.11689511588118676	0.11620377614182309	0.1175905686593095	inferior	3.5634475853273453	0.0057663742990469611	0	reference_client_sensitive	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	neqoperf/ngtcp2perf	0.34394398872463722	0.3428979312224707	0.34499323736970133	inferior	3.5634475853273453	0.0029610745682358904	0	reference_client_sensitive	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	noqperf/ngtcp2perf	0.07277445543266782	0.0723969231446044	0.073153956459488911	inferior	3.5634475853273453	0.0050562009016035109	0	sensitivity_unresolved	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	picoperf/ngtcp2perf	1.0078480341848102	1.0046149250115612	1.0110915483347978	equivalent	3.5634475853273453	0.0031235113712621341	0	reference_client_sensitive	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	quicheperf/ngtcp2perf	0.88065190165563789	0.87962264401020973	0.88168236364853014	inferior	3.5634475853273453	0.0011368259688802887	0	invariance_supported	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	quiczigperf/ngtcp2perf	0.69100644898756769	0.68833220308312515	0.69369108462988016	inferior	3.5634475853273453	0.0037694780680550995	0	reference_client_sensitive	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	quinnperf/ngtcp2perf	0.11226388920997168	0.1110819317089279	0.11345842322560054	inferior	3.5634475853273453	0.010289122273474503	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	s2nperf/ngtcp2perf	0.63029414777317627	0.62535221446553235	0.63527513539973401	inferior	3.5634475853273453	0.0076521244304390383	0	invariance_supported	sensitivity_unresolved
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	tquicperf/ngtcp2perf	0.65829964930950025	0.6555982691738157	0.66101216043039412	inferior	3.5634475853273453	0.003997375376010746	0	reference_client_sensitive	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	baseline	xquicperf/ngtcp2perf	0.091542032621455535	0.091101316998036933	0.091984880269603594	inferior	3.5634475853273453	0.004691434633684646	0	sensitivity_unresolved	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/mvfstperf	11.627091077052425	11.541471333254366	11.713345986014124	superior	4.4145221923535187	0.0057998094898829454	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/neqoperf	3.9516613267554326	3.9300005208766229	3.9734415195169741	superior	4.4145221923535187	0.0043131525606823233	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/ngtcp2perf	1.3591501588131556	1.3523005197489117	1.3660344924993602	superior	4.4145221923535187	0.0039646405304169042	0	reference_client_sensitive	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/noqperf	18.676198272217437	18.5374439613148	18.81599117068556	superior	4.4145221923535187	0.005851715909274708	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/picoperf	1.3485665623314864	1.3389474363976313	1.3582547929823874	superior	4.4145221923535187	0.0056172485950853101	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/quicheperf	1.5433455105904323	1.5345297474693016	1.5522119196371544	superior	4.4145221923535187	0.0044951790972258612	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/quiczigperf	1.9669138555863301	1.9517576686856319	1.9821877364021361	superior	4.4145221923535187	0.006070020684341702	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/quinnperf	12.106743926099707	11.912534880010119	12.304119145800783	superior	4.4145221923535187	0.012689831940871275	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/s2nperf	2.1563743906159072	2.1357339760760197	2.177214280707128	superior	4.4145221923535187	0.0075472371911245459	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/tquicperf	2.0646375252345757	2.0498907520963834	2.0794903856448665	superior	4.4145221923535187	0.0056249118606970612	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	lsperf/xquicperf	14.84727965822554	14.722795797232445	14.97281605243727	superior	4.4145221923535187	0.006606935956742839	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/neqoperf	0.339866721656163	0.33769128791960651	0.34205616970730635	inferior	4.4145221923535187	0.0050389237007249345	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/ngtcp2perf	0.11689511588118676	0.1160392660735055	0.11775727802535628	inferior	4.4145221923535187	0.0057663742990469611	0	reference_client_sensitive	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/noqperf	1.6062657588601277	1.5901378197455964	1.622557275255101	superior	4.4145221923535187	0.0079187725115618564	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/picoperf	0.11598486271368917	0.11494594346738859	0.11703317205387016	inferior	4.4145221923535187	0.0070605700210106563	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/quicheperf	0.13273702771937729	0.13172594165806853	0.13375587455286581	inferior	4.4145221923535187	0.0060001524328371445	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/quiczigperf	0.16916646154671394	0.1673559124174179	0.17099659820119656	inferior	4.4145221923535187	0.0084437909911345144	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/quinnperf	1.0412530396355062	1.0266935833219342	1.0560189623881309	inconclusive	4.4145221923535187	0.011049685654205155	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/s2nperf	0.18546121091902276	0.18351050280038048	0.1874326549743339	inferior	4.4145221923535187	0.0082973646885476093	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/tquicperf	0.17757128688098142	0.17589647864770536	0.17926204189522668	inferior	4.4145221923535187	0.0074362749162451575	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	mvfstperf/xquicperf	1.2769556512315079	1.2665504333966107	1.2874463520881128	superior	4.4145221923535187	0.0064203356431084997	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	neqoperf/ngtcp2perf	0.34394398872463722	0.34264856750912887	0.345244307424871	inferior	4.4145221923535187	0.0029610745682358904	0	reference_client_sensitive	invariance_supported
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	neqoperf/noqperf	4.7261636886154372	4.6837112720365823	4.7690008871692502	superior	4.4145221923535187	0.0070804103048513764	0	descriptive_only	descriptive_only
fixed_treatment_server|close_reset_cleanup|loopback|cleanup_geometric_mean_operations_per_second|iouring	all_pairs	neqoperf/picoperf	0.34126572365925534	0.33946128567540218	0.34307975330075835	inferior	4.4145221923535187	0.0041601300703290583	0	descriptive_only	descriptive_only
